datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2022-03-21 14:35:00,36018.5,36025.4,35942.4,35994.3,120.67,41.71,35.61,32.35,-53.28,-27.64,-25.64,19.16,36024.12,34894.5,36149.88,35885.94,36121.17,36356.4,83.0,24.2,6.9,51.9,14,0,3
2022-03-21 14:55:00,35994.3,36041.9,35931.8,36038.2,119.91,44.72,29.56,32.61,-52.3,-21.33,-30.97,18.54,36024.67,34905.88,36126.85,35879.47,36113.27,36347.07,110.1,43.9,3.7,62.5,14,0,3
2022-03-21 15:15:00,36036.0,36074.8,36017.2,36046.1,115.46,45.27,31.94,32.37,-50.31,-15.47,-34.84,17.61,36025.51,34917.23,36108.8,35884.37,36106.87,36329.38,57.6,10.1,28.7,18.8,15,0,3
2022-03-22 09:15:00,35975.6,36012.7,35661.5,35667.9,134.69,29.97,24.33,28.61,-78.34,-34.81,-43.54,19.08,36011.49,34924.7,36072.76,35790.5,36065.07,36339.63,351.2,307.7,37.1,6.4,9,1,3
2022-03-22 09:35:00,35668.4,35742.2,35523.4,35542.1,140.69,26.73,13.51,23.26,-109.45,-52.73,-56.72,21.01,35993.08,34930.84,36039.24,35725.16,36015.26,36305.36,218.8,126.3,73.8,18.7,9,1,3
2022-03-22 09:55:00,35539.9,35600.6,35469.5,35477.5,140.01,25.22,1.54,13.13,-137.73,-64.81,-72.92,22.99,35972.86,34936.28,36006.25,35676.6,35964.04,36251.48,131.1,62.4,60.7,8.0,9,1,3
2022-03-22 10:15:00,35476.1,35605.3,35421.4,35570.1,143.14,31.21,7.64,7.56,-150.93,-62.41,-88.52,25.0,35957.07,34942.58,35977.0,35631.43,35926.53,36221.62,183.9,94.0,35.2,54.7,10,1,3
2022-03-22 10:35:00,35569.9,35594.9,35495.6,35566.2,140.01,31.1,13.35,7.51,-159.86,-57.07,-102.79,26.86,35941.74,34948.79,35949.06,35606.3,35892.21,36178.11,99.3,3.7,25.0,70.6,10,1,3
2022-03-22 10:55:00,35564.8,35679.1,35564.2,35653.3,138.22,36.61,23.48,14.83,-158.09,-44.24,-113.85,27.67,35930.43,34955.8,35923.95,35588.9,35869.46,36150.02,114.9,88.5,25.8,0.6,10,1,3
2022-03-22 11:15:00,35652.9,35666.1,35591.1,35591.1,133.7,34.49,24.72,20.52,-159.86,-36.81,-123.05,28.42,35917.12,34962.12,35891.88,35574.82,35842.94,36111.07,75.0,61.8,13.2,0.0,11,1,3
2022-03-22 11:35:00,35591.3,35592.1,35476.1,35500.6,132.44,31.62,21.75,23.32,-166.65,-34.88,-131.77,29.64,35900.79,34967.48,35853.85,35545.66,35810.34,36075.03,116.0,90.7,0.8,24.5,11,1,3
2022-03-22 11:55:00,35499.4,35511.3,35435.1,35471.8,128.42,30.74,13.54,20.0,-172.36,-32.47,-139.89,30.95,35883.96,34972.5,35818.95,35524.11,35778.1,36032.09,76.2,27.6,11.9,36.7,11,1,3
2022-03-22 12:15:00,35469.7,35532.4,35384.8,35442.9,129.79,29.84,8.47,14.59,-177.18,-29.83,-147.35,32.37,35866.67,34977.18,35784.04,35488.26,35746.18,36004.09,147.6,26.8,62.7,58.1,12,1,3
2022-03-22 12:35:00,35443.6,35859.1,35427.9,35823.2,151.32,50.34,26.07,16.03,-148.6,-1.0,-147.6,30.7,35864.96,34985.6,35772.1,35438.03,35753.51,36069.0,431.2,379.6,35.9,15.7,12,1,3
2022-03-22 12:55:00,35826.4,36161.4,35806.4,36138.0,165.87,60.6,56.12,30.22,-99.4,38.56,-137.96,29.55,35875.67,34997.06,35781.45,35437.07,35790.13,36143.19,355.0,311.6,23.4,20.0,12,1,3
2022-03-22 13:15:00,36138.2,36200.4,36036.2,36200.4,165.75,62.26,86.84,56.34,-54.75,66.57,-121.32,28.66,35888.4,35009.04,35794.21,35478.49,35829.2,36179.92,164.2,62.2,0.0,102.0,13,1,3
2022-03-22 13:35:00,36202.3,36274.7,36131.8,36268.1,164.12,64.04,98.75,80.57,-13.73,86.07,-99.8,28.17,35903.3,35021.56,35806.24,35526.47,35871.0,36215.53,142.9,65.8,6.6,70.5,13,1,3
2022-03-22 13:55:00,36271.4,36355.2,36224.4,36276.0,161.74,64.25,97.03,94.21,19.18,95.19,-76.0,28.06,35917.91,35034.05,35819.78,35572.94,35909.58,36246.2,130.8,4.6,79.2,47.0,13,1,3
2022-03-22 14:15:00,36273.9,36307.4,36175.2,36205.4,159.63,60.81,91.89,95.89,39.12,92.1,-52.98,27.6,35929.18,35045.7,35824.56,35608.0,35937.74,36267.5,132.2,68.5,33.5,30.2,14,1,3
2022-03-22 14:35:00,36201.8,36301.4,36125.9,36260.2,160.76,62.49,88.87,92.6,58.67,89.32,-30.65,26.83,35942.16,35057.78,35836.67,35636.68,35968.46,36300.23,175.5,58.4,41.2,75.9,14,1,3
2022-03-22 14:55:00,36260.2,36352.7,36220.8,36346.1,158.7,65.02,91.28,90.68,80.17,88.66,-8.48,26.37,35958.01,35070.6,35854.26,35679.12,36004.42,36329.72,131.9,85.9,6.6,39.4,14,1,3
2022-03-22 15:15:00,36342.2,36468.8,36328.2,36439.9,157.41,67.59,95.54,91.89,103.58,89.66,13.93,26.48,35976.9,35084.23,35874.34,35724.8,36045.9,36367.0,140.6,97.7,28.9,14.0,15,1,3
2022-03-23 09:15:00,36627.7,36827.6,36599.7,36668.2,173.86,72.82,95.12,93.98,138.96,100.02,38.94,27.83,36004.02,35099.99,35905.45,35740.8,36105.16,36469.53,227.9,40.5,159.4,28.0,9,2,3
2022-03-23 09:35:00,36665.1,36705.4,36517.5,36568.3,174.86,67.67,89.44,93.36,157.12,94.55,62.57,28.5,36026.14,35114.6,35950.47,35783.82,36149.27,36514.73,187.9,96.8,40.3,50.8,9,2,3
2022-03-23 09:55:00,36569.8,36569.8,36471.6,36514.6,169.38,65.01,83.1,89.22,165.28,82.16,83.11,28.8,36045.3,35128.53,35999.1,35834.71,36184.07,36533.42,98.2,55.2,0.0,43.0,9,2,3
2022-03-23 10:15:00,36515.1,36543.9,36355.9,36465.2,170.71,62.57,78.41,83.65,165.84,66.18,99.66,28.31,36061.76,35141.83,36048.48,35858.94,36210.84,36562.74,188.0,49.9,28.8,109.3,10,2,3
2022-03-23 10:35:00,36470.9,36534.8,36376.5,36534.3,169.83,64.57,77.41,79.64,169.91,56.2,113.71,27.85,36080.3,35155.69,36096.69,35893.11,36241.64,36590.18,158.3,63.4,0.5,94.4,10,2,3
