datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-09-01 10:45:00,45319.1,45420.7,45238.8,45365.2,257.25,69.34,92.12,91.4,234.81,119.43,115.38,19.87,44629.58,43932.7,44495.88,44263.85,44793.22,45322.58,181.9,46.1,55.5,80.3,112.59,10,3,9
2022-09-01 11:30:00,45356.5,45381.9,45064.9,45249.4,261.52,64.84,93.32,92.16,240.28,99.92,140.36,19.15,44653.9,43945.8,44566.11,44297.33,44836.66,45375.99,317.0,107.1,25.4,184.5,89.16,11,3,9
2022-09-01 12:15:00,45244.7,45244.7,45075.6,45088.6,255.25,59.1,87.1,90.85,228.99,70.9,158.09,18.49,44670.94,43957.17,44629.98,44339.58,44860.65,45381.72,169.1,156.1,0.0,13.0,69.68,12,3,9
2022-09-01 13:00:00,45065.9,45150.2,44949.4,45012.5,251.36,56.55,75.58,85.33,211.47,42.71,168.77,18.25,44684.34,43967.67,44689.01,44365.42,44875.12,45384.81,200.8,53.4,84.3,63.1,51.19,13,3,9
2022-09-01 13:45:00,45012.8,45012.8,44653.4,44851.7,259.08,51.49,59.64,74.11,182.51,10.99,171.51,18.81,44690.9,43976.47,44740.22,44343.28,44872.88,45402.49,359.4,161.1,0.0,198.3,19.05,13,3,9
2022-09-01 14:30:00,44849.4,45104.9,44849.4,45063.9,258.83,56.96,55.69,63.64,174.66,2.52,172.14,18.95,44705.52,43987.29,44799.36,44363.24,44891.08,45418.92,255.5,214.5,41.0,0.0,39.19,14,3,9
2022-09-01 15:15:00,45064.4,45078.2,44994.6,45061.4,246.31,56.88,56.05,57.13,166.32,-4.66,170.98,19.09,44719.48,43997.98,44860.34,44413.81,44907.3,45400.79,83.6,3.0,13.8,66.8,40.79,15,3,9
2022-09-02 09:15:00,45133.9,45365.2,44923.1,45014.4,260.29,55.28,61.61,57.78,154.15,-13.47,167.61,18.09,44731.04,44008.09,44920.66,44386.8,44917.5,45448.2,442.1,119.5,231.3,91.3,46.77,9,4,9
2022-09-02 10:00:00,45001.9,45137.2,44952.8,45106.8,254.87,57.79,63.08,60.25,150.22,-13.91,164.13,17.17,44745.78,44019.02,44980.91,44420.24,44935.52,45450.81,184.4,104.9,30.4,49.1,31.95,10,4,9
2022-09-02 10:45:00,45110.5,45131.1,44998.3,45024.6,246.15,54.84,61.82,62.17,138.88,-20.21,159.08,16.31,44756.72,44029.02,45013.94,44452.51,44944.01,45435.51,132.8,85.9,20.6,26.3,20.83,10,4,9
2022-09-02 11:30:00,45012.3,45122.4,44948.1,45098.9,241.02,56.98,64.71,63.2,134.33,-19.8,154.13,15.69,44770.14,44039.68,45044.72,44480.87,44958.76,45436.65,174.3,86.6,23.5,64.2,14.43,11,4,9
2022-09-02 12:15:00,45098.9,45221.7,45098.9,45187.5,232.58,59.45,67.47,64.67,136.31,-14.26,150.57,14.7,44786.5,44051.1,45077.98,44524.78,44980.54,45436.32,122.8,88.6,34.2,0.0,55.86,12,4,9
2022-09-02 13:00:00,45190.6,45288.5,45156.9,45182.1,225.36,59.22,70.65,67.61,135.87,-11.76,147.63,13.8,44802.02,44062.35,45106.8,44562.31,44999.74,45437.17,131.6,8.5,97.9,25.2,66.73,13,4,9
2022-09-02 13:45:00,45167.5,45353.1,45167.5,45269.2,222.52,61.72,75.08,71.07,140.93,-5.36,146.29,13.25,44820.34,44074.36,45128.72,44594.28,45025.4,45456.52,185.6,101.7,83.9,0.0,86.91,13,4,9
2022-09-02 14:30:00,45278.9,45292.1,45071.5,45249.3,222.39,60.8,76.99,74.24,141.7,-3.67,145.37,12.31,44837.16,44086.05,45144.56,44614.65,45046.72,45478.81,220.6,29.6,13.2,177.8,46.78,14,4,9
