open,high,low,close,volume,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
44851.5,44903.7,44846.9,44867.9,0,1695360000,44845.72,44761.67,44783.18,44737.41,44917.16,45276.17,44838.51,44798.99,44768.83,44789.05,44926.52,45184.51,26.35,5.73,20.61,58.4,55.17,85.13,79.73,-15.7,68.14,23.16,29.65,19.22,279.0,0.63,0.0,78.88,44997.59,44783.18,44568.77,0.96,69.76,-3.45,0.03,-1,0.02,0.02,0.13,0.04,0.08,0.01,1,1,0.19,0.22,0.22,0.25
44868.0,44960.2,44861.8,44948.1,0,1695360300,44881.32,44791.09,44785.44,44740.55,44913.02,45270.44,44875.04,44826.1,44785.9,44795.29,44926.95,45182.16,37.03,11.99,25.04,63.14,58.77,86.95,84.3,-2.94,98.17,23.6,32.08,17.54,294.2,0.66,0.01,80.28,45005.72,44785.44,44565.16,0.98,86.92,0.79,0.0,1,0.18,0.18,0.22,0.18,0.03,0.01,1,1,0.36,0.36,0.24,0.25
44947.9,44969.3,44926.1,44948.0,0,1695360600,44905.5,44820.65,44787.61,44743.73,44908.73,45264.69,44899.36,44848.26,44801.34,44801.28,44927.36,45179.83,44.97,18.59,26.38,63.13,58.77,92.1,88.06,-5.07,112.52,24.09,31.64,16.84,295.6,0.66,0.01,77.63,45013.34,44787.61,44561.88,1.01,85.53,5.0,0.07,1,-0.0,0.0,0.1,0.0,0.05,0.05,1,1,0.36,0.33,0.24,0.26
44948.6,44984.9,44946.8,44975.4,0,1695360900,44919.4,44855.28,44792.9,44747.16,44904.36,45259.01,44924.71,44871.38,44817.92,44808.11,44928.31,45177.8,52.87,25.45,27.42,64.72,59.98,96.6,91.89,-2.18,119.85,24.71,31.98,16.23,346.3,0.78,0.01,74.81,45030.71,44792.9,44555.1,1.06,88.37,8.97,0.19,1,0.06,0.06,0.08,0.06,0.02,0.0,1,1,0.41,0.35,0.21,0.27
44975.4,44975.4,44904.8,44924.6,0,1695361200,44932.8,44878.06,44799.18,44748.8,44899.4,45253.08,44924.67,44881.06,44828.08,44812.68,44928.24,45175.28,54.4,31.24,23.16,59.58,56.73,92.62,93.77,-14.9,87.63,24.5,29.82,19.16,227.8,0.51,0.01,74.51,45043.83,44799.18,44554.53,1.09,75.63,10.95,0.27,1,-0.11,0.11,0.16,0.11,0.0,0.04,1,1,0.28,0.22,0.17,0.28
44923.8,44959.3,44906.4,44918.2,0,1695361500,44942.86,44894.29,44798.8,44750.67,44894.16,45247.11,44922.51,44887.81,44836.66,44816.81,44928.04,45172.72,54.47,35.88,18.59,58.95,56.33,88.16,92.46,-18.44,80.0,24.3,28.27,18.17,162.3,0.36,0.01,72.96,45042.69,44798.8,44554.91,1.09,74.48,14.65,0.48,1,-0.01,0.01,0.12,0.01,0.08,0.03,1,1,0.27,0.18,0.14,0.28
44917.4,44930.7,44872.7,44892.5,0,1695361800,44931.74,44906.53,44800.38,44752.11,44891.59,45240.88,44912.51,44888.66,44841.98,44819.78,44927.34,45169.93,51.85,39.08,12.78,56.35,54.69,80.38,87.05,-25.54,60.71,23.5,26.64,20.47,122.4,0.27,0.01,71.89,45046.27,44800.38,44554.5,1.1,68.73,16.97,0.63,1,-0.06,0.06,0.13,0.06,0.03,0.04,1,1,0.21,0.11,0.1,0.28
44889.4,44895.4,44837.8,44860.8,0,1695362100,44914.3,44909.9,44801.22,44754.52,44887.87,45234.66,44895.27,44883.6,44843.77,44821.39,44926.02,45166.85,46.68,40.6,6.08,53.24,52.71,73.91,80.82,-34.3,38.44,22.16,25.1,22.8,33.7,0.08,0.02,70.87,45047.8,44801.22,44554.64,1.1,62.08,18.52,0.75,1,-0.07,0.07,0.13,0.06,0.01,0.05,1,1,0.13,0.04,0.09,0.28
44860.6,44887.1,44823.6,44880.2,0,1695362400,44895.26,44907.33,44808.6,44757.41,44884.31,45228.68,44890.25,44882.98,44847.24,44823.7,44925.11,45164.0,43.65,41.21,2.44,54.88,53.78,68.18,74.15,-35.62,34.61,20.69,23.48,22.77,-25.7,-0.06,0.02,70.35,45055.36,44808.6,44561.85,1.1,64.51,18.57,0.75,1,0.04,0.04,0.14,0.04,0.02,0.08,1,1,0.16,0.07,0.09,0.28
44881.6,44928.3,44864.0,44916.6,0,1695362700,44893.66,44913.23,44823.5,44760.78,44880.82,45222.73,44899.03,44889.09,44853.85,44827.34,44924.94,45161.54,43.68,41.7,1.97,57.87,55.77,67.15,69.75,-28.61,54.04,19.95,26.15,21.27,59.0,0.13,0.02,69.91,45058.28,44823.5,44588.72,1.05,69.83,17.11,0.71,1,0.08,0.08,0.14,0.08,0.03,0.04,1,1,0.21,0.14,0.08,0.27
44917.9,44926.6,44879.9,44885.4,0,1695363000,44887.1,44914.98,44838.32,44763.51,44877.24,45216.72,44894.49,44888.42,44856.85,44829.62,44924.16,45158.79,40.71,41.5,-0.79,54.54,53.69,63.99,66.44,-43.79,45.86,19.26,24.87,20.23,17.5,0.04,0.02,68.26,45048.09,44838.32,44628.56,0.94,61.22,14.29,0.62,1,-0.07,0.07,0.1,0.07,0.02,0.01,1,1,0.1,0.06,0.08,0.24
44882.9,44904.8,44863.0,44900.8,0,1695363300,44888.76,44910.25,44850.67,44766.57,44874.3,45210.83,44896.59,44890.67,44861.04,44832.41,44923.7,45156.22,39.15,41.03,-1.88,55.89,54.57,58.48,63.21,-52.14,35.67,18.3,23.75,21.14,-47.3,-0.11,0.02,66.37,45043.98,44850.67,44657.36,0.86,62.97,12.27,0.54,1,0.03,0.03,0.09,0.04,0.01,0.04,1,1,0.11,0.09,0.08,0.22
44901.4,44938.0,44892.2,44931.9,0,1695363600,44902.98,44908.64,44864.64,44770.1,44871.84,45205.18,44908.36,44898.17,44867.79,44836.31,44923.86,45153.99,39.97,40.82,-0.85,58.57,56.32,57.07,59.85,-32.86,60.53,17.93,26.21,20.08,-16.1,-0.04,0.02,64.9,45037.98,44864.64,44691.31,0.77,69.4,10.3,0.47,1,0.07,0.07,0.1,0.07,0.01,0.02,1,1,0.15,0.14,0.07,0.2
44929.9,44955.6,44915.9,44938.9,0,1695363900,44914.72,44904.99,44880.13,44774.97,44869.33,45199.45,44918.54,44905.57,44874.56,44840.33,44924.16,45151.85,40.71,40.8,-0.09,59.17,56.72,62.16,59.24,-28.52,77.06,17.87,27.02,19.17,-36.5,-0.08,0.02,63.1,45018.31,44880.13,44741.96,0.62,71.27,7.64,0.41,1,0.02,0.02,0.09,0.02,0.04,0.03,1,1,0.13,0.14,0.06,0.16
44939.5,44963.6,44933.2,44949.4,0,1695364200,44921.28,44907.47,44892.76,44778.79,44866.78,45193.78,44928.83,44913.54,44881.69,44844.61,44924.66,45149.84,41.66,40.97,0.69,60.1,57.33,72.21,63.81,-22.01,92.14,17.93,27.0,18.49,24.8,0.06,0.01,60.76,45005.42,44892.76,44780.11,0.5,75.14,5.74,0.34,1,0.02,0.02,0.07,0.02,0.03,0.01,1,1,0.13,0.15,0.06,0.13
44950.8,44988.5,44934.2,44985.7,0,1695364500,44941.34,44914.22,44904.26,44785.15,44865.19,45188.43,44947.78,44926.66,44891.59,44850.14,44925.87,45148.2,44.83,41.74,3.09,63.24,59.4,82.59,72.32,-1.7,121.43,18.36,28.21,17.3,67.5,0.15,0.02,60.3,45004.97,44904.26,44803.54,0.45,90.43,4.9,0.32,1,0.08,0.08,0.12,0.08,0.01,0.04,1,1,0.18,0.21,0.08,0.12
44984.5,44996.8,44957.2,44963.5,0,1695364800,44953.88,44921.32,44913.92,44790.23,44864.25,45182.94,44953.02,44933.36,44898.44,44854.59,44926.61,45146.37,45.03,42.4,2.63,60.13,57.6,85.69,80.16,-19.23,118.81,18.88,27.86,16.47,71.0,0.16,0.02,58.82,44996.82,44913.92,44831.03,0.37,79.9,3.63,0.26,1,-0.05,0.05,0.09,0.05,0.03,0.01,1,1,0.11,0.14,0.09,0.09
44966.9,44991.7,44950.6,44978.6,0,1695365100,44963.22,44933.1,44921.5,44796.35,44863.1,45177.43,44961.55,44941.58,44906.07,44859.45,44927.64,45144.7,45.88,43.1,2.78,61.51,58.5,89.52,85.93,-10.51,114.56,19.2,26.44,16.45,117.8,0.26,0.02,57.56,44998.78,44921.5,44844.22,0.34,86.95,3.18,0.23,1,0.03,0.03,0.09,0.03,0.03,0.04,1,1,0.13,0.16,0.08,0.09
44975.9,44989.9,44954.4,44977.2,0,1695365400,44970.88,44942.8,44925.06,44802.43,44861.45,45172.04,44966.77,44948.06,44912.85,44864.07,44928.62,45143.03,45.91,43.66,2.25,61.3,58.38,86.32,87.18,-11.32,104.25,19.49,25.24,15.7,97.0,0.22,0.02,55.98,45005.64,44925.06,44844.49,0.36,82.35,3.73,0.29,1,-0.0,0.0,0.08,0.0,0.03,0.05,1,1,0.12,0.14,0.08,0.09
44978.9,44986.4,44931.5,44953.8,0,1695365700,44971.76,44946.52,44929.88,44807.69,44859.36,45166.27,44962.44,44949.1,44916.75,44867.59,44929.12,45141.15,43.54,43.64,-0.09,57.71,56.35,84.45,86.76,-24.83,64.03,19.13,23.47,17.53,37.2,0.08,0.02,55.9,45005.07,44929.88,44854.68,0.33,65.91,3.08,0.22,1,-0.05,0.05,0.12,0.06,0.02,0.05,1,1,0.05,0.08,0.07,0.09
44956.2,44967.1,44923.1,44953.2,0,1695366000,44965.26,44953.3,44934.14,44813.3,44857.76,45160.48,44959.36,44949.85,44920.22,44870.95,44929.6,45139.28,41.15,43.14,-1.99,57.61,56.3,79.56,83.44,-25.17,38.5,18.58,22.13,17.62,67.8,0.15,0.02,55.05,45004.3,44934.14,44863.98,0.31,63.58,2.43,0.16,1,-0.0,0.0,0.1,0.01,0.02,0.07,1,1,0.04,0.07,0.06,0.08
44955.2,44973.5,44946.4,44954.6,0,1695366300,44963.48,44958.68,44934.46,44819.52,44856.06,45154.72,44957.78,44950.71,44923.49,44874.23,44930.09,45137.44,38.91,42.29,-3.38,57.78,56.4,75.21,79.74,-24.36,57.07,18.2,22.18,16.97,53.8,0.12,0.01,53.06,45004.94,44934.46,44863.99,0.31,64.28,2.95,0.23,1,0.0,0.0,0.06,0.0,0.04,0.02,1,1,0.04,0.07,0.04,0.08
44955.4,44970.1,44913.1,44964.9,0,1695366600,44960.74,44961.98,44935.31,44826.12,44854.45,45149.11,44960.15,44953.29,44927.44,44877.78,44930.78,45135.72,37.54,41.34,-3.8,59.1,57.15,75.54,76.77,-23.84,37.04,16.96,20.49,20.14,33.0,0.07,0.01,53.34,45006.81,44935.31,44863.81,0.32,70.69,3.59,0.34,1,0.02,0.02,0.13,0.02,0.01,0.09,1,1,0.07,0.08,0.03,0.08
44966.1,44966.8,44943.0,44957.6,0,1695366900,44956.82,44963.85,44934.42,44832.89,44853.0,45143.53,44959.3,44954.08,44930.31,44880.91,44931.31,45133.95,35.45,40.16,-4.71,57.73,56.42,74.17,74.97,-29.3,53.91,15.82,19.81,19.47,18.7,0.04,0.01,51.23,45004.33,44934.42,44864.51,0.31,66.58,4.55,0.56,1,-0.02,0.02,0.05,0.02,0.0,0.03,1,1,0.05,0.06,0.03,0.08
44959.3,44961.1,44929.2,44932.3,0,1695367200,44952.52,44962.14,44934.81,44838.77,44851.33,45137.96,44950.3,44950.12,44930.5,44882.93,44931.33,45131.94,31.39,38.41,-7.02,53.13,53.92,66.22,71.97,-48.21,18.99,14.98,18.91,20.56,-17.1,-0.04,0.01,49.85,45004.58,44934.81,44865.03,0.31,48.2,4.36,0.52,1,-0.06,0.06,0.07,0.06,0.0,0.01,1,1,-0.01,0.0,0.03,0.08
44931.1,44931.1,44857.6,44897.2,0,1695367500,44941.32,44953.29,44933.76,44843.45,44849.32,45132.37,44932.6,44940.5,44927.33,44883.49,44930.66,45129.61,25.06,35.74,-10.68,47.49,50.65,50.31,63.57,-71.55,-75.46,15.71,16.95,28.34,-88.5,-0.2,0.01,51.62,45005.11,44933.76,44862.4,0.32,24.39,3.56,0.33,1,-0.08,0.08,0.16,0.08,0.0,0.09,1,1,-0.08,-0.07,0.05,0.08
44899.4,44930.4,44879.9,44893.1,0,1695367800,44929.02,44946.25,44933.78,44848.15,44847.0,45126.73,44919.43,44931.88,44924.07,44883.86,44929.91,45127.26,19.48,32.49,-13.01,46.86,50.28,35.25,50.59,-74.5,-63.65,16.38,15.77,26.36,-70.4,-0.16,0.01,51.54,45005.07,44933.78,44862.5,0.32,21.46,2.33,0.14,1,-0.01,0.01,0.11,0.01,0.07,0.03,-1,1,-0.09,-0.07,0.07,0.08
44887.9,44908.6,44877.1,44878.6,0,1695368100,44911.76,44936.25,44934.68,44853.13,44844.31,45121.37,44905.82,44922.19,44919.74,44883.66,44928.9,45124.78,13.73,28.74,-15.0,44.62,48.94,23.01,36.19,-84.91,-98.37,17.06,15.06,25.57,-100.0,-0.22,0.01,50.11,45002.66,44934.68,44866.69,0.3,8.76,0.39,0.0,1,-0.03,0.03,0.07,0.02,0.05,0.0,-1,1,-0.12,-0.09,0.08,0.08
44876.7,44911.6,44875.0,44907.6,0,1695368400,44901.76,44929.29,44936.04,44859.22,44841.24,45116.08,44906.41,44919.54,44918.58,44884.6,44928.48,45122.62,11.39,25.27,-13.88,49.79,51.65,25.5,27.92,-64.08,-85.9,17.59,14.69,24.21,-69.6,-0.15,0.01,49.15,45000.61,44936.04,44871.48,0.29,27.97,-0.86,0.02,-1,0.06,0.06,0.08,0.07,0.01,0.0,-1,1,-0.06,-0.02,0.07,0.07
44907.4,44924.4,44886.1,44906.2,0,1695368700,44896.54,44924.53,44935.52,44864.97,44838.52,45110.83,44906.34,44917.11,44917.4,44885.44,44928.03,45120.47,9.31,22.07,-12.77,49.55,51.51,28.64,25.72,-65.09,-68.6,17.65,15.75,22.84,-47.6,-0.11,0.01,48.37,45000.87,44935.52,44870.18,0.29,27.56,-1.59,0.08,-1,-0.0,0.0,0.09,0.0,0.04,0.04,-1,1,-0.07,-0.02,0.07,0.07
44904.2,44907.8,44834.6,44835.1,0,1695369000,44884.12,44912.72,44933.01,44869.47,44835.54,45105.25,44882.6,44902.2,44909.56,44883.47,44926.19,45117.63,1.9,18.04,-16.14,39.19,45.06,23.72,25.95,-99.68,-162.51,18.72,14.11,27.8,-118.1,-0.26,0.01,50.14,45008.9,44933.01,44857.12,0.34,-14.51,-3.82,0.34,-1,-0.16,0.16,0.16,0.15,0.01,0.0,-1,1,-0.22,-0.17,0.09,0.09
44835.2,44864.2,44770.1,44770.1,0,1695369300,44859.52,44894.27,44926.47,44866.82,44831.9,45100.81,44845.1,44878.18,44896.28,44879.02,44923.1,45114.17,-9.11,12.61,-21.72,32.5,40.23,11.74,21.37,-100.0,-239.06,20.63,12.33,32.94,-184.5,-0.41,0.0,53.28,45029.86,44926.47,44823.09,0.46,-25.63,-6.65,0.55,-1,-0.14,0.14,0.21,0.15,0.06,0.0,-1,1,-0.35,-0.28,0.13,0.12
44770.0,44781.9,44698.0,44698.0,0,1695369600,44823.4,44867.58,44914.78,44862.68,44827.37,45095.91,44796.06,44845.42,44877.4,44871.92,44918.65,45110.03,-23.39,5.41,-28.8,27.0,35.76,0.11,11.86,-100.0,-273.0,23.14,11.0,38.66,-266.9,-0.59,0.0,55.47,45058.22,44914.78,44771.34,0.64,-25.56,-9.83,0.62,-1,-0.16,0.16,0.19,0.16,0.03,0.0,-1,1,-0.48,-0.4,0.18,0.16
44697.7,44725.9,44662.8,44683.1,0,1695369900,44778.5,44840.13,44901.99,44858.96,44822.64,45090.93,44758.41,44815.91,44858.89,44864.52,44913.98,45105.78,-35.49,-2.77,-32.72,26.02,34.92,2.18,4.68,-93.47,-244.9,25.75,10.11,40.04,-274.5,-0.61,-0.0,56.02,45076.75,44901.99,44727.23,0.78,-12.63,-12.76,0.71,-1,-0.03,0.03,0.14,0.03,0.06,0.05,-1,-1,-0.49,-0.39,0.2,0.2
44682.6,44725.6,44675.8,44698.6,0,1695370200,44736.98,44816.76,44889.45,44856.95,44818.8,45085.98,44738.47,44794.58,44843.63,44858.01,44909.72,45101.73,-43.33,-10.88,-32.45,28.91,36.55,6.02,2.77,-88.48,-185.62,28.17,9.47,37.48,-233.7,-0.52,-0.0,55.57,45083.7,44889.45,44695.2,0.87,0.88,-14.92,0.78,-1,0.03,0.03,0.11,0.04,0.06,0.02,-1,-1,-0.43,-0.32,0.21,0.22
44698.0,44727.0,44688.1,44719.4,0,1695370500,44713.84,44798.98,44876.14,44852.82,44815.16,45081.0,44732.12,44780.91,44831.8,44852.58,44905.95,45097.92,-47.33,-18.17,-29.15,32.71,38.72,12.16,6.78,-81.58,-141.89,30.37,9.17,35.56,-177.8,-0.4,-0.01,54.38,45078.51,44876.14,44673.76,0.9,11.28,-15.83,0.81,-1,0.05,0.05,0.09,0.05,0.02,0.02,-1,-1,-0.35,-0.25,0.21,0.23
44723.6,44727.1,44679.2,44722.0,0,1695370800,44704.22,44781.87,44864.06,44850.04,44811.57,45076.12,44728.74,44770.2,44821.34,44847.46,44902.31,45094.18,-49.71,-24.48,-25.23,33.19,38.99,16.47,11.55,-80.53,-120.59,32.5,8.58,34.48,-171.1,-0.38,-0.01,53.92,45072.86,44864.06,44655.26,0.93,15.98,-16.65,0.85,-1,0.01,0.01,0.11,0.0,0.01,0.1,-1,-1,-0.32,-0.22,0.2,0.24
44720.4,44750.5,44702.1,44748.1,0,1695371100,44714.24,44768.82,44852.54,44848.12,44808.2,45071.45,44735.2,44766.18,44814.36,44843.56,44899.25,45090.74,-48.92,-29.37,-19.56,37.99,41.73,22.16,16.93,-71.4,-88.73,33.65,11.15,32.26,-130.5,-0.29,-0.01,53.52,45060.22,44852.54,44644.85,0.93,24.86,-16.5,0.84,-1,0.06,0.06,0.11,0.06,0.01,0.04,-1,-1,-0.23,-0.15,0.19,0.24
44747.3,44759.3,44730.1,44757.4,0,1695371400,44729.1,44753.8,44841.54,44848.62,44804.65,45066.76,44742.6,44764.59,44808.94,44840.18,44896.44,45087.42,-47.01,-32.9,-14.11,39.65,42.69,27.78,22.14,-64.74,-68.1,34.42,11.92,30.96,-150.2,-0.33,-0.01,51.79,45044.89,44841.54,44638.2,0.91,29.31,-15.89,0.81,-1,0.02,0.02,0.07,0.02,0.0,0.04,-1,-1,-0.19,-0.12,0.16,0.23
44755.9,44774.1,44732.9,44757.4,0,1695371700,44740.86,44738.92,44831.72,44851.39,44802.32,45062.07,44747.53,44763.28,44804.03,44836.94,44893.69,45084.14,-44.98,-35.31,-9.66,39.65,42.69,33.07,27.67,-64.65,-56.75,34.63,13.3,29.17,-148.8,-0.33,-0.01,51.03,45031.38,44831.72,44632.07,0.89,31.39,-15.32,0.78,-1,0.0,0.0,0.09,0.0,0.04,0.05,-1,-1,-0.17,-0.1,0.1,0.23
44756.2,44771.5,44734.2,44753.3,0,1695372000,44747.64,44730.74,44821.73,44854.68,44800.65,45057.69,44749.45,44761.46,44799.2,44833.66,44890.91,45080.85,-43.2,-36.89,-6.31,39.11,42.35,35.07,31.97,-65.41,-51.98,34.83,12.59,27.62,-81.8,-0.18,-0.01,50.05,45016.0,44821.73,44627.46,0.87,32.39,-14.52,0.74,-1,-0.01,0.01,0.08,0.01,0.03,0.04,-1,-1,-0.15,-0.1,0.07,0.22
44749.1,44759.2,44652.9,44663.5,0,1695372300,44735.94,44720.08,44807.18,44854.87,44798.05,45053.18,44720.8,44743.65,44786.28,44826.98,44886.41,45076.7,-48.47,-39.21,-9.27,29.66,35.8,24.62,30.92,-96.1,-88.35,36.07,10.82,34.48,-106.6,-0.24,-0.02,54.07,45003.06,44807.18,44611.29,0.87,13.33,-14.68,0.75,-1,-0.2,0.2,0.24,0.19,0.02,0.02,-1,-1,-0.32,-0.27,0.08,0.22
44665.4,44768.7,44651.8,44761.6,0,1695372600,44738.64,44726.44,44797.01,44857.06,44797.52,45049.16,44734.4,44746.92,44783.93,44824.42,44883.94,45073.56,-44.23,-40.21,-4.02,45.23,45.47,26.26,28.65,-59.72,-56.75,36.91,10.44,29.56,63.6,0.14,-0.02,58.56,44979.76,44797.01,44614.26,0.82,40.31,-12.84,0.66,-1,0.22,0.22,0.26,0.21,0.02,0.03,-1,-1,-0.08,-0.05,0.08,0.21
44764.2,44786.7,44742.9,44774.4,0,1695372900,44742.04,44735.57,44787.85,44859.96,44797.68,45045.15,44747.73,44751.91,44783.02,44822.46,44881.77,45070.58,-39.38,-40.05,0.66,46.88,46.58,30.69,27.19,-52.11,-19.31,37.1,12.11,27.96,91.3,0.2,-0.02,57.5,44955.2,44787.85,44620.5,0.75,45.98,-10.63,0.54,-1,0.03,0.03,0.1,0.02,0.03,0.05,-1,-1,-0.03,-0.02,0.08,0.19
44773.9,44783.9,44733.2,44772.8,0,1695373200,44745.12,44742.99,44779.88,44861.48,44797.14,45041.13,44756.09,44755.71,44782.05,44820.51,44879.61,45067.62,-35.26,-39.09,3.83,46.69,46.45,48.38,35.11,-43.03,-17.72,37.41,11.34,27.4,74.2,0.17,-0.01,57.02,44933.57,44779.88,44626.18,0.69,47.7,-8.57,0.41,-1,-0.0,0.0,0.11,0.0,0.02,0.09,-1,-1,-0.02,-0.02,0.07,0.18
44774.5,44774.9,44741.0,44762.4,0,1695373500,44746.94,44747.29,44773.13,44861.61,44796.75,45037.25,44758.19,44756.93,44780.17,44818.23,44877.29,45064.58,-32.46,-37.76,5.3,45.41,45.63,62.28,47.12,-18.01,-16.64,37.7,10.84,26.2,43.0,0.1,-0.01,55.36,44917.18,44773.13,44629.09,0.64,46.27,-6.96,0.31,-1,-0.02,0.02,0.08,0.03,0.0,0.05,-1,-1,-0.02,-0.04,0.07,0.17
44761.4,44765.4,44714.2,44743.8,0,1695373800,44763.0,44749.47,44765.67,44861.09,44796.22,45033.18,44753.4,44754.54,44776.71,44815.31,44874.64,45061.39,-31.38,-36.49,5.11,43.12,44.16,69.05,59.9,-31.8,-32.54,38.35,10.12,27.93,21.8,0.05,-0.01,55.07,44899.16,44765.67,44632.18,0.6,41.81,-5.49,0.22,-1,-0.04,0.04,0.11,0.04,0.01,0.07,-1,-1,-0.05,-0.07,0.07,0.15
44743.3,44747.6,44677.8,44701.7,0,1695374100,44751.02,44744.83,44756.82,44858.58,44794.9,45029.01,44736.16,44744.93,44769.57,44810.86,44871.22,45057.81,-33.53,-35.9,2.36,38.41,41.01,62.39,64.57,-63.01,-71.69,39.4,9.22,30.08,-46.4,-0.1,-0.01,56.12,44882.42,44756.82,44631.23,0.56,28.05,-4.62,0.18,-1,-0.09,0.09,0.16,0.09,0.01,0.05,-1,-1,-0.12,-0.15,0.08,0.14
44702.7,44702.7,44614.6,44631.9,0,1695374400,44722.52,44732.28,44743.04,44853.1,44793.32,45024.34,44701.41,44724.38,44756.46,44803.84,44866.48,45053.57,-40.41,-36.8,-3.61,32.13,36.49,38.41,56.62,-89.95,-156.39,40.98,8.23,34.57,-125.5,-0.28,-0.01,58.4,44859.61,44743.04,44626.47,0.52,2.33,-4.02,0.16,-1,-0.16,0.16,0.2,0.16,0.0,0.04,-1,-1,-0.25,-0.28,0.11,0.13
44625.9,44643.2,44599.1,44621.2,0,1695374700,44692.2,44718.66,44728.79,44848.37,44791.79,45019.71,44674.67,44705.62,44743.57,44796.68,44861.62,45049.27,-46.19,-38.67,-7.51,31.29,35.85,19.61,40.14,-88.22,-196.22,42.57,7.78,34.6,-136.2,-0.3,-0.01,57.38,44830.88,44728.79,44626.7,0.46,-2.7,-3.19,0.13,-1,-0.02,0.02,0.1,0.01,0.04,0.05,-1,-1,-0.24,-0.27,0.13,0.12
44617.7,44670.8,44595.9,44629.0,0,1695375000,44665.52,44706.23,44718.48,44843.59,44790.5,45015.16,44659.45,44691.69,44732.66,44790.1,44857.02,45045.09,-49.56,-40.85,-8.71,32.68,36.7,13.06,23.69,-82.65,-161.86,43.12,10.43,31.45,-124.3,-0.28,-0.01,58.63,44817.12,44718.48,44619.85,0.44,4.64,-2.93,0.12,-1,0.02,0.02,0.17,0.03,0.09,0.05,-1,-1,-0.2,-0.23,0.14,0.11
44628.7,44629.6,44557.8,44613.0,0,1695375300,44639.36,44701.18,44710.63,44836.89,44788.72,45010.5,44643.97,44677.38,44721.27,44783.16,44852.18,45040.79,-52.92,-43.27,-9.66,31.28,35.68,17.75,16.81,-75.88,-190.93,44.0,9.53,33.31,-50.5,-0.11,-0.02,59.57,44816.34,44710.63,44604.92,0.47,3.82,-3.63,0.16,-1,-0.04,0.04,0.16,0.04,0.0,0.12,-1,-1,-0.22,-0.24,0.16,0.12
44618.5,44643.1,44589.7,44591.2,0,1695375600,44617.26,44684.14,44705.29,44829.76,44786.74,45006.18,44626.38,44661.71,44708.88,44775.63,44847.02,45036.32,-56.69,-45.95,-10.74,29.44,34.33,18.68,16.5,-85.41,-146.33,44.39,10.55,31.16,-170.4,-0.38,-0.02,59.13,44823.11,44705.29,44587.47,0.53,1.58,-5.53,0.29,-1,-0.05,0.05,0.12,0.06,0.06,0.0,-1,-1,-0.26,-0.26,0.17,0.14
44591.1,44621.0,44580.4,44609.3,0,1695375900,44612.74,44667.63,44701.6,44822.43,44784.8,45002.11,44620.68,44652.18,44699.39,44769.11,44842.31,45032.07,-57.55,-48.27,-9.28,32.97,36.43,20.4,18.94,-77.5,-130.59,44.85,10.02,30.75,-165.1,-0.37,-0.02,57.81,44826.38,44701.6,44576.82,0.56,13.02,-7.25,0.45,-1,0.04,0.04,0.09,0.04,0.03,0.02,-1,-1,-0.21,-0.2,0.16,0.14
44609.1,44635.6,44595.1,44621.1,0,1695376200,44612.72,44652.46,44697.72,44816.36,44782.58,44998.05,44620.82,44646.53,44691.94,44763.3,44837.93,45027.98,-56.63,-49.94,-6.69,35.25,37.8,21.58,20.22,-72.35,-96.59,44.79,11.35,29.17,-151.7,-0.34,-0.02,56.57,44827.36,44697.72,44568.09,0.58,20.45,-8.45,0.57,-1,0.03,0.03,0.09,0.03,0.03,0.03,-1,-1,-0.17,-0.16,0.14,0.15
44622.4,44649.4,44614.4,44639.9,0,1695376500,44614.9,44640.21,44693.75,44810.8,44780.73,44994.04,44627.18,44645.33,44686.98,44758.46,44834.01,45024.12,-53.76,-50.71,-3.06,38.82,39.95,28.67,23.55,-64.13,-67.06,44.28,12.63,27.85,-122.5,-0.27,-0.02,55.03,44825.34,44693.75,44562.16,0.59,29.54,-8.93,0.61,-1,0.04,0.04,0.08,0.04,0.02,0.02,-1,-1,-0.12,-0.11,0.1,0.15
