datetime_readable,open,high,low,close,volume,datetime_epoch,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-07-17 10:43:00,56942.2,56959.4,56939.4,56954.8,0,1752729180,56941.3,56947.09,56949.5,56952.16,56968.48,56971.63,57030.49,57026.33,57117.66,57074.07,57114.01,57087.57,-28.1,-30.27,2.17,42.88,41.31,36.96,28.06,-43.72,-0.58,28.27,14.16,25.7,-16.45,-0.03,-0.01,31.18,57035.23,56968.48,56901.72,0.23,39.76,57095.8,56914.9,0.25,0.07,-4.46,0.59,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.0,0.0,0.0,-1,-1,-0.02,-0.03,0.03,0.06
2025-07-17 10:45:00,56953.1,56971.5,56949.0,56962.7,0,1752729300,56948.72,56952.29,56947.64,56954.08,56963.26,56970.78,57026.46,57023.84,57114.93,57071.87,57113.5,57086.33,-25.46,-29.31,3.85,44.88,42.69,52.17,38.89,-32.58,58.94,27.68,16.25,24.35,-18.5,-0.03,-0.01,30.56,57012.4,56963.26,56914.13,0.17,49.43,57067.35,56914.9,0.18,0.08,-2.99,0.49,-1,0,0,0,0,0.01,0.01,0.04,0.02,0.02,0.01,0.0,0.0,-1,-1,-0.0,-0.01,0.03,0.04
2025-07-17 10:47:00,56963.5,56989.5,56956.15,56986.1,0,1752729420,56956.53,56963.56,56951.4,56959.9,56961.76,56972.24,57023.56,57022.36,57112.47,57070.17,57113.11,57085.33,-21.23,-27.69,6.46,50.43,46.6,73.05,54.06,-4.56,130.1,26.27,19.17,22.46,37.55,0.07,-0.01,30.76,57005.95,56961.76,56917.58,0.16,77.54,57029.8,56914.9,0.08,0.12,-1.83,0.23,-1,0,0,0,0,0.04,0.04,0.06,0.04,0.01,0.01,0.0,0.0,-1,-1,0.04,0.02,0.03,0.04
2025-07-17 10:49:00,56983.2,56987.55,56965.1,56965.75,0,1752729540,56962.73,56964.29,56954.38,56960.97,56959.32,56971.62,57020.3,57020.14,57109.76,57068.1,57112.55,57084.14,-19.3,-26.01,6.71,46.08,43.87,77.01,67.41,-31.84,90.24,24.96,18.15,21.27,29.8,0.05,-0.01,30.17,56996.38,56959.32,56922.27,0.13,58.67,57029.8,56914.9,0.11,0.09,-0.94,0.09,-1,0,0,0,0,-0.04,0.04,0.04,0.03,0.01,0.0,0.0,0.01,1,-1,0.01,-0.01,0.03,0.03
2025-07-17 10:51:00,56965.35,56989.9,56963.95,56989.9,0,1752729660,56971.85,56972.83,56955.84,56966.23,56959.22,56973.36,57017.81,57018.95,57107.25,57066.55,57112.31,57083.21,-15.64,-23.94,8.3,51.43,47.69,87.87,79.31,0.0,117.29,23.62,17.58,19.95,14.65,0.03,-0.01,29.86,56995.95,56959.22,56922.5,0.13,91.76,57005.95,56914.9,0.03,0.13,0.01,0.0,1,0,0,1,0,0.04,0.04,0.05,0.04,0.0,0.0,0.0,0.0,1,-1,0.05,0.03,0.04,0.03
2025-07-17 10:53:00,56985.9,57009.65,56984.15,57008.25,0,1752729780,56982.54,56984.63,56961.92,56973.87,56960.01,56976.69,57015.81,57018.53,57104.94,57065.4,57112.08,57082.46,-11.13,-21.38,10.25,55.08,50.38,88.9,84.59,-1.48,182.36,22.39,21.27,18.72,60.75,0.11,-0.01,29.55,57000.06,56960.01,56919.96,0.14,110.23,57009.65,56914.9,0.0,0.16,1.24,0.13,1,0,0,0,0,0.03,0.03,0.04,0.04,0.0,0.0,0.0,0.01,1,-1,0.08,0.06,0.05,0.04
2025-07-17 10:55:00,57004.4,57010.75,56991.45,57010.75,0,1752729900,56992.15,56993.34,56970.44,56980.57,56962.62,56979.93,57013.56,57018.23,57102.63,57064.32,57111.94,57081.75,-7.27,-18.56,11.28,55.57,50.74,99.51,92.09,0.0,152.23,21.3,20.53,17.82,85.15,0.15,-0.01,28.82,57008.35,56962.62,56916.89,0.16,102.62,57010.75,56914.9,0.0,0.17,1.94,0.24,1,0,1,0,0,0.0,0.0,0.03,0.01,0.0,0.02,0.0,0.01,1,-1,0.08,0.05,0.05,0.04
2025-07-17 10:57:00,57007.55,57025.0,57006.55,57019.55,0,1752730020,56998.84,57002.08,56977.68,56987.66,56965.7,56983.7,57011.14,57018.28,57100.73,57063.43,57111.85,57081.13,-3.46,-15.54,12.07,57.33,52.04,97.86,95.42,-4.95,152.6,20.88,23.19,16.99,72.5,0.13,-0.01,28.08,57017.63,56965.7,56913.76,0.18,101.85,57025.0,56914.9,0.01,0.18,2.68,0.35,1,0,0,0,0,0.02,0.02,0.03,0.02,0.01,0.0,0.0,0.01,1,-1,0.09,0.06,0.05,0.05
2025-07-17 10:59:00,57020.2,57020.65,56971.8,56978.3,0,1752730140,57001.35,56994.15,56982.04,56985.96,56966.84,56983.19,57009.42,57016.71,57098.26,57061.75,57111.68,57080.1,-3.73,-13.18,9.44,47.77,46.07,84.21,93.86,-42.42,61.88,19.86,20.45,23.38,43.55,0.08,-0.01,29.56,57018.83,56966.84,56914.86,0.18,61.02,57025.0,56914.9,0.08,0.11,2.7,0.36,1,0,0,0,1,-0.07,0.07,0.09,0.07,0.0,0.01,0.0,0.0,1,-1,0.02,-0.01,0.04,0.05
2025-07-17 11:01:00,56975.5,56987.2,56965.95,56968.25,0,1752730260,56997.02,56985.52,56984.44,56982.74,56967.79,56981.77,57006.85,57014.81,57095.57,57059.89,57111.48,57078.99,-4.7,-11.48,6.78,45.76,44.76,67.03,83.03,-51.54,12.16,19.14,19.38,23.6,23.95,0.04,-0.01,28.97,57019.15,56967.79,56916.42,0.18,50.45,57025.0,56914.9,0.1,0.09,2.44,0.3,1,0,0,0,0,-0.02,0.02,0.04,0.01,0.02,0.0,0.0,0.0,1,-1,0.0,-0.02,0.04,0.05
2025-07-17 11:03:00,56967.4,56986.3,56965.4,56976.75,0,1752730380,56990.72,56982.59,56986.63,56981.65,56968.06,56981.29,57004.12,57013.32,57093.14,57058.25,57111.27,57077.97,-4.73,-10.13,5.4,47.76,46.12,53.45,68.23,-45.69,11.3,18.5,18.36,22.49,21.95,0.04,-0.01,28.39,57019.56,56968.06,56916.57,0.18,58.44,57025.0,56914.9,0.08,0.11,2.62,0.35,1,0,0,1,0,0.01,0.01,0.04,0.02,0.02,0.0,0.0,0.0,1,-1,0.02,-0.01,0.04,0.05
2025-07-17 11:05:00,56976.5,56986.35,56969.5,56976.4,0,1752730500,56983.85,56980.53,56988.0,56980.69,56967.82,56980.82,57001.83,57011.87,57090.57,57056.63,57111.13,57076.96,-4.72,-9.05,4.33,47.68,46.07,52.25,57.58,-46.02,7.77,17.9,17.57,21.51,13.7,0.02,-0.01,27.57,57019.11,56967.82,56916.53,0.18,58.36,57025.0,56914.9,0.09,0.11,2.95,0.44,1,1,0,0,0,-0.0,0.0,0.03,0.0,0.02,0.01,0.0,0.0,1,-1,0.02,-0.01,0.03,0.05
2025-07-17 11:07:00,56976.4,56990.45,56972.45,56986.4,0,1752730620,56977.22,56982.49,56988.03,56981.73,56969.72,56981.35,57000.28,57010.87,57088.11,57055.24,57111.17,57076.06,-3.87,-8.01,4.14,50.18,47.75,57.24,54.31,-36.55,19.52,17.12,17.82,20.48,0.3,0.0,-0.01,26.89,57020.82,56969.72,56918.61,0.18,66.33,57025.0,56914.9,0.07,0.13,2.91,0.43,1,0,0,0,0,0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,1,-1,0.03,0.01,0.03,0.05
2025-07-17 11:09:00,56987.4,56992.4,56948.1,56966.75,0,1752730740,56974.91,56977.24,56988.13,56979.01,56971.26,56979.96,56999.13,57009.14,57085.4,57053.48,57111.31,57074.97,-4.72,-7.36,2.63,45.58,44.88,49.79,53.09,-68.05,-62.29,17.41,15.82,24.36,1.0,0.0,-0.01,28.13,57019.99,56971.26,56922.52,0.17,45.38,57025.0,56914.9,0.1,0.09,2.34,0.31,1,0,0,0,1,-0.03,0.03,0.08,0.04,0.01,0.03,0.0,0.0,1,-1,-0.01,-0.02,0.03,0.04
2025-07-17 11:11:00,56961.65,57037.45,56961.65,57036.9,0,1752730860,56988.64,56997.13,56992.83,56989.53,56974.34,56985.39,56999.19,57010.23,57083.45,57053.16,57111.59,57074.6,0.26,-5.83,6.09,59.76,55.01,64.93,57.32,-0.62,127.68,16.68,23.31,20.18,47.0,0.08,-0.0,31.53,57030.87,56974.34,56917.8,0.2,105.33,57037.45,56914.9,0.0,0.21,3.34,0.46,1,0,0,1,0,0.12,0.12,0.13,0.13,0.0,0.0,0.0,0.01,1,-1,0.11,0.09,0.04,0.05
2025-07-17 11:13:00,57035.8,57035.8,56984.2,56991.6,0,1752730980,56991.61,56995.28,56991.16,56989.91,56976.54,56985.98,56998.45,57009.5,57081.21,57051.94,57111.68,57073.77,0.55,-4.56,5.1,50.59,48.91,60.01,58.24,-51.32,73.81,16.0,20.65,17.88,-16.65,-0.03,-0.0,33.05,57032.15,56976.54,56920.93,0.2,63.54,57037.45,56914.9,0.08,0.13,3.16,0.43,1,0,0,0,0,-0.08,0.08,0.09,0.08,0.0,0.01,0.0,0.0,1,-1,0.03,0.01,0.04,0.05
2025-07-17 11:15:00,56992.7,57003.9,56960.2,56997.65,0,1752731100,56995.86,56996.07,56989.86,56991.32,56980.14,56987.09,56998.22,57009.03,57078.45,57050.86,57111.8,57073.01,1.25,-3.4,4.64,51.66,49.7,67.84,64.26,-44.54,-9.87,15.32,18.74,21.3,-13.1,-0.02,-0.0,33.81,57031.24,56980.14,56929.05,0.18,67.13,57037.45,56919.4,0.07,0.14,2.66,0.36,1,0,0,0,0,0.01,0.01,0.08,0.01,0.01,0.06,0.0,0.0,1,-1,0.03,0.02,0.04,0.05
2025-07-17 11:17:00,56998.1,57013.3,56987.45,57013.3,0,1752731220,57001.24,57001.82,56989.23,56995.31,56983.46,56989.59,56998.3,57009.2,57076.2,57050.12,57111.97,57072.42,3.03,-2.11,5.14,54.4,51.7,59.04,62.3,-27.03,65.75,14.29,19.72,20.12,-6.25,-0.01,-0.0,33.24,57034.13,56983.46,56932.79,0.18,79.45,57037.45,56919.4,0.04,0.16,2.61,0.35,1,0,0,0,0,0.03,0.03,0.05,0.03,0.0,0.02,0.0,0.0,1,-1,0.05,0.04,0.04,0.05
2025-07-17 11:19:00,57013.3,57013.7,57000.1,57004.4,0,1752731340,57008.77,57002.68,56991.84,56996.97,56986.94,56991.0,56998.25,57009.01,57073.98,57049.21,57112.19,57071.74,3.68,-0.95,4.63,52.58,50.5,63.81,63.56,-36.99,62.36,13.33,19.21,19.5,26.1,0.05,-0.0,31.84,57033.11,56986.94,56940.77,0.16,68.91,57037.45,56919.4,0.06,0.15,2.14,0.29,1,0,0,0,0,-0.02,0.02,0.02,0.02,0.0,0.01,0.0,0.0,1,-1,0.03,0.02,0.04,0.04
2025-07-17 11:21:00,57007.3,57010.85,56997.0,57000.55,0,1752731460,57001.5,57001.97,56995.07,56997.62,56989.75,56991.91,56997.61,57008.68,57071.56,57048.25,57112.22,57071.03,3.84,0.01,3.84,51.77,49.97,64.89,62.58,-41.3,45.21,12.56,18.59,19.6,32.3,0.06,-0.0,30.55,57031.87,56989.75,56947.63,0.15,62.82,57037.45,56939.4,0.06,0.11,1.66,0.21,1,0,0,0,0,-0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.0,1,-1,0.02,0.02,0.04,0.04
2025-07-17 11:23:00,57000.45,57015.9,56993.15,56998.75,0,1752731580,57002.93,57000.9,56997.27,56997.82,56991.95,56992.56,56997.28,57008.29,57069.2,57047.27,57112.13,57070.31,3.78,0.76,3.02,51.37,49.72,59.47,62.72,-43.31,45.24,11.71,18.78,18.53,22.0,0.04,-0.0,29.99,57031.02,56991.95,56952.88,0.14,58.7,57037.45,56948.1,0.07,0.09,1.24,0.13,1,1,0,0,0,-0.0,0.0,0.04,0.0,0.03,0.01,0.0,0.0,1,-1,0.01,0.01,0.03,0.04
2025-07-17 11:25:00,56997.85,57007.2,56984.7,56995.9,0,1752731700,57002.58,56999.23,56999.22,56997.47,56993.61,56992.88,56996.93,57007.81,57067.01,57046.25,57112.04,57069.57,3.47,1.3,2.16,50.7,49.3,56.3,60.22,-46.5,22.65,11.22,17.76,19.57,19.5,0.03,-0.0,29.46,57030.32,56993.61,56956.9,0.13,53.12,57037.45,56948.1,0.07,0.08,0.83,0.07,1,1,0,0,0,-0.01,0.01,0.04,0.0,0.02,0.02,0.0,0.0,1,1,0.0,0.01,0.03,0.03
2025-07-17 11:27:00,56996.7,57017.25,56991.8,57004.95,0,1752731820,57000.91,57001.14,57001.08,56998.83,56994.55,56994.03,56996.08,57007.69,57064.83,57045.43,57111.96,57068.93,3.9,1.82,2.08,52.79,50.68,57.94,57.9,-36.37,61.39,10.57,19.11,18.35,18.55,0.03,-0.0,29.17,57031.41,56994.55,56957.7,0.13,64.11,57037.45,56948.1,0.06,0.1,0.87,0.07,1,0,0,0,0,0.02,0.02,0.04,0.01,0.02,0.01,0.0,0.0,1,1,0.02,0.02,0.03,0.03
2025-07-17 11:29:00,57004.25,57006.5,56990.7,56992.5,0,1752731940,56998.53,56998.26,57003.65,56997.68,56995.89,56993.88,56995.1,57007.1,57062.85,57044.39,57111.8,57068.17,3.2,2.1,1.1,49.67,48.76,55.61,56.61,-50.31,12.52,9.9,18.35,17.9,25.75,0.05,-0.0,28.22,57030.33,56995.89,56961.45,0.12,45.08,57037.45,56948.1,0.08,0.08,0.39,0.02,1,0,0,0,0,-0.02,0.02,0.03,0.02,0.0,0.0,0.0,0.0,1,1,-0.01,-0.0,0.02,0.03
2025-07-17 11:31:00,56995.1,57010.7,56994.6,57006.8,0,1752732060,56999.78,57001.11,57000.64,56999.34,56996.74,56995.11,56993.82,57007.09,57061.13,57043.64,57111.69,57067.56,3.76,2.43,1.33,53.1,51.0,59.67,57.74,-34.3,51.12,9.5,18.57,17.05,-30.1,-0.05,-0.0,27.5,57031.37,56996.74,56962.1,0.12,64.53,57037.45,56948.1,0.05,0.1,0.45,0.02,1,0,0,0,0,0.03,0.03,0.03,0.02,0.01,0.0,0.0,0.0,1,1,0.02,0.02,0.01,0.03
2025-07-17 11:33:00,57004.2,57008.0,56975.05,56980.95,0,1752732180,56996.22,56994.39,56999.58,56996.0,56995.37,56993.76,56992.02,57006.06,57059.0,57042.4,57111.52,57066.7,2.09,2.36,-0.27,46.88,47.09,50.72,55.33,-63.23,-67.85,9.51,17.01,20.62,-10.65,-0.02,-0.0,27.89,57030.24,56995.37,56960.5,0.12,29.32,57037.45,56948.1,0.1,0.06,0.41,0.02,1,0,0,0,0,-0.05,0.05,0.06,0.04,0.01,0.01,0.0,0.0,1,1,-0.03,-0.02,0.02,0.03
2025-07-17 11:35:00,56981.15,57024.8,56973.65,57021.1,0,1752732300,57001.26,57003.29,57001.92,57000.56,56995.89,56996.37,56990.74,57006.65,57057.32,57041.98,57111.59,57066.24,3.96,2.68,1.28,55.58,52.97,61.39,57.26,-18.3,62.15,9.0,18.96,18.07,23.45,0.04,-0.0,29.55,57031.94,56995.89,56959.84,0.13,84.97,57037.45,56948.1,0.03,0.13,1.02,0.11,1,0,0,0,0,0.07,0.07,0.09,0.07,0.01,0.01,0.0,0.0,1,1,0.04,0.04,0.02,0.03
2025-07-17 11:37:00,57017.65,57027.8,57003.8,57022.9,0,1752732420,57004.85,57009.83,57002.88,57004.62,56996.06,56998.89,56989.33,57007.29,57055.84,57041.6,57111.55,57065.81,5.53,3.25,2.28,55.93,53.22,66.54,59.55,-18.83,176.71,8.67,18.58,17.01,9.6,0.02,-0.0,29.16,57032.57,56996.06,56959.54,0.13,86.76,57037.45,56948.1,0.03,0.13,1.78,0.31,1,0,0,0,0,0.0,0.0,0.04,0.01,0.01,0.02,0.0,0.01,1,1,0.05,0.04,0.02,0.03
2025-07-17 11:39:00,57016.4,57029.2,56996.9,57008.55,0,1752732540,57008.06,57009.4,57003.3,57005.34,56997.57,56999.81,56988.05,57007.34,57054.22,57040.95,57111.45,57065.24,5.55,3.71,1.84,52.4,50.99,75.61,67.85,-36.04,103.38,8.1,17.12,17.35,4.15,0.01,-0.0,29.38,57033.52,56997.57,56961.61,0.13,65.27,57037.45,56948.1,0.05,0.11,1.68,0.29,1,0,0,0,0,-0.03,0.03,0.06,0.01,0.02,0.02,0.0,0.01,1,1,0.02,0.02,0.02,0.03
2025-07-17 11:41:00,57012.15,57036.1,57004.15,57028.45,0,1752732660,57012.39,57015.75,57006.08,57009.54,57000.58,57002.54,56986.99,57008.17,57052.75,57040.7,57111.48,57064.88,7.08,4.38,2.7,56.5,53.8,78.35,73.5,-10.08,182.82,7.83,17.47,16.01,27.9,0.05,-0.0,29.56,57036.29,57000.58,56964.87,0.13,89.03,57037.45,56948.1,0.02,0.14,1.65,0.29,1,0,0,0,0,0.03,0.03,0.06,0.03,0.01,0.01,0.01,0.0,1,1,0.05,0.05,0.03,0.03
2025-07-17 11:43:00,57027.45,57037.9,56995.5,57016.6,0,1752732780,57019.52,57016.03,57007.87,57010.82,57002.57,57003.88,56985.74,57008.5,57051.26,57040.22,57111.55,57064.4,7.26,4.96,2.3,53.54,51.94,73.57,75.84,-33.15,107.73,7.43,15.73,16.45,17.85,0.03,-0.0,30.48,57037.17,57002.57,56967.97,0.12,70.27,57037.9,56948.1,0.04,0.12,1.51,0.25,1,0,0,0,0,-0.02,0.02,0.07,0.02,0.02,0.04,0.0,0.0,1,1,0.02,0.02,0.03,0.03
2025-07-17 11:45:00,57016.75,57027.75,57004.35,57021.65,0,1752732900,57019.63,57017.91,57010.44,57012.79,57004.83,57005.57,56984.84,57009.01,57049.69,57039.85,57111.58,57063.97,7.72,5.51,2.21,54.63,52.68,77.16,76.36,-25.29,97.49,7.06,14.86,15.53,25.75,0.05,-0.0,29.97,57038.19,57004.83,56971.48,0.12,75.21,57037.9,56948.1,0.03,0.13,1.37,0.22,1,0,0,0,0,0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,1,1,0.03,0.03,0.03,0.03
2025-07-17 11:47:00,57016.95,57030.8,57013.1,57024.35,0,1752733020,57019.92,57020.05,57012.38,57014.89,57006.73,57007.36,56985.0,57009.61,57048.04,57039.55,57111.61,57063.58,8.21,6.05,2.16,55.24,53.08,73.49,74.74,-21.09,110.9,6.58,14.96,14.85,19.4,0.03,-0.0,29.1,57039.99,57006.73,56973.47,0.12,76.49,57037.9,56948.1,0.02,0.13,1.35,0.22,1,0,0,0,0,0.0,0.0,0.03,0.01,0.01,0.01,0.0,0.01,1,1,0.03,0.03,0.03,0.03
2025-07-17 11:49:00,57025.8,57039.1,57024.15,57030.45,0,1752733140,57024.3,57023.52,57016.18,57017.72,57009.92,57009.56,56985.32,57010.43,57046.16,57039.37,57111.7,57063.25,8.99,6.64,2.35,56.65,54.0,80.13,76.93,-13.22,138.95,6.62,16.5,14.29,37.95,0.07,-0.0,28.09,57039.22,57009.92,56980.61,0.1,85.04,57039.1,56960.2,0.02,0.12,1.06,0.17,1,0,0,0,0,0.01,0.01,0.03,0.01,0.02,0.0,0.0,0.0,1,1,0.04,0.04,0.03,0.03
2025-07-17 11:51:00,57026.35,57029.6,57006.25,57014.45,0,1752733260,57021.5,57020.5,57016.94,57017.13,57008.79,57010.02,56985.77,57010.59,57044.15,57038.87,57111.72,57062.76,8.22,6.96,1.26,52.03,51.22,76.01,76.54,-37.66,38.53,6.69,15.48,18.0,7.65,0.01,-0.0,27.81,57035.48,57008.79,56982.11,0.09,60.6,57039.1,56960.2,0.04,0.1,1.55,0.45,1,0,0,0,0,-0.03,0.03,0.04,0.02,0.01,0.01,0.0,0.01,1,1,0.01,0.01,0.02,0.02
2025-07-17 11:53:00,57019.6,57033.45,57010.15,57024.75,0,1752733380,57023.13,57021.91,57021.32,57018.51,57010.45,57011.43,56986.42,57011.14,57042.37,57038.59,57111.75,57062.38,8.34,7.23,1.11,54.59,52.86,75.73,77.29,-21.93,69.89,6.51,15.54,16.91,43.8,0.08,-0.0,27.49,57036.77,57010.45,56984.13,0.09,77.16,57039.1,56960.2,0.03,0.11,1.51,0.44,1,0,0,0,0,0.02,0.02,0.04,0.01,0.02,0.02,0.01,0.0,1,1,0.03,0.02,0.01,0.02
2025-07-17 11:55:00,57022.35,57024.1,57007.55,57013.1,0,1752733500,57021.42,57018.98,57020.52,57017.53,57011.22,57011.59,56987.51,57011.22,57040.84,57038.09,57111.7,57061.89,7.41,7.27,0.14,51.25,50.83,66.9,72.88,-39.72,9.8,6.5,14.83,16.83,-8.0,-0.01,-0.0,26.75,57036.9,57011.22,56985.55,0.09,53.66,57039.1,56973.65,0.05,0.07,1.34,0.36,1,0,0,0,0,-0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,1,1,0.0,0.0,0.01,0.02
2025-07-17 11:57:00,57013.85,57018.45,56987.95,57000.6,0,1752733620,57016.67,57012.85,57018.3,57014.45,57010.59,57010.54,56988.36,57010.8,57039.02,57037.35,57111.58,57061.28,5.61,6.94,-1.33,47.87,48.72,59.84,67.49,-58.82,-94.57,7.5,13.63,20.65,-22.3,-0.04,-0.0,27.02,57036.65,57010.59,56984.53,0.09,30.84,57039.1,56973.65,0.07,0.05,1.23,0.29,1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,1,1,-0.02,-0.02,0.02,0.02
2025-07-17 11:59:00,56999.1,57003.55,56986.05,56990.1,0,1752733740,57008.6,57005.27,57016.45,57010.02,57009.87,57008.59,56989.06,57009.99,57037.0,57036.41,57111.49,57060.57,3.29,6.21,-2.92,45.17,47.0,42.2,56.31,-74.87,-144.5,8.51,12.98,20.19,-18.45,-0.03,-0.0,26.34,57037.32,57009.87,56982.42,0.1,13.98,57039.1,56973.65,0.09,0.03,0.83,0.12,1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,-1,1,-0.03,-0.03,0.02,0.02
2025-07-17 12:01:00,56990.0,56994.85,56979.0,56987.25,0,1752733860,57003.16,56999.26,57012.33,57005.88,57009.21,57006.56,56989.81,57009.1,57034.99,57035.44,57111.38,57059.85,1.21,5.21,-4.0,44.44,46.53,29.03,43.69,-79.22,-186.92,9.78,12.41,21.26,-41.2,-0.07,-0.0,25.59,57038.13,57009.21,56980.28,0.1,12.04,57039.1,56973.65,0.09,0.02,0.36,0.02,1,0,0,0,0,-0.01,0.01,0.03,0.0,0.01,0.01,0.0,0.0,-1,1,-0.04,-0.03,0.03,0.03
2025-07-17 12:03:00,56987.5,56987.5,56970.85,56976.6,0,1752733980,56993.53,56991.71,57008.33,57000.56,57008.1,57003.71,56989.92,57007.83,57032.82,57034.27,57111.25,57059.02,-1.29,3.91,-5.2,41.72,44.78,18.11,29.78,-91.58,-182.99,11.32,11.82,22.58,-40.0,-0.07,-0.0,24.95,57040.08,57008.1,56976.12,0.11,0.75,57039.1,56970.85,0.11,0.01,-0.27,0.01,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,-1,1,-0.06,-0.05,0.03,0.03
2025-07-17 12:05:00,56976.45,56984.15,56967.55,56981.5,0,1752734100,56987.21,56988.31,57004.32,56997.09,57007.38,57001.59,56989.92,57006.79,57030.86,57033.23,57111.07,57058.25,-2.84,2.56,-5.39,43.44,45.76,16.23,21.13,-80.5,-138.7,12.89,11.24,22.45,-40.15,-0.07,-0.0,24.36,57041.03,57007.38,56973.73,0.12,11.54,57039.1,56967.55,0.1,0.02,-0.84,0.08,-1,0,0,0,0,0.01,0.01,0.03,0.01,0.0,0.02,0.0,0.0,-1,1,-0.05,-0.04,0.03,0.03
2025-07-17 12:07:00,56982.2,56982.2,56958.75,56962.0,0,1752734220,56979.49,56979.54,56998.08,56990.71,57005.23,56997.82,56990.19,57005.04,57028.69,57031.82,57110.82,57057.29,-5.57,0.93,-6.5,38.57,42.58,10.66,15.0,-95.96,-140.42,14.71,10.47,23.49,-62.35,-0.11,-0.0,24.29,57044.28,57005.23,56966.19,0.14,-5.36,57039.1,56958.75,0.14,0.01,-1.53,0.2,-1,0,0,0,1,-0.03,0.03,0.04,0.04,0.0,0.01,0.0,0.0,-1,1,-0.08,-0.06,0.04,0.04
2025-07-17 12:09:00,56957.2,56985.1,56955.9,56969.05,0,1752734340,56975.28,56976.04,56991.94,56986.77,57004.06,56995.08,56990.86,57003.63,57026.69,57030.57,57110.64,57056.41,-7.09,-0.67,-6.42,41.14,44.06,13.12,13.33,-84.19,-108.98,16.13,10.42,21.5,-61.4,-0.11,-0.0,24.64,57045.87,57004.06,56962.25,0.15,8.14,57039.1,56955.9,0.12,0.02,-2.24,0.38,-1,0,0,0,0,0.01,0.01,0.05,0.02,0.03,0.0,0.0,0.01,-1,1,-0.06,-0.05,0.04,0.04
2025-07-17 12:11:00,56968.95,56973.9,56959.35,56959.45,0,1752734460,56969.72,56970.51,56986.44,56981.81,57001.69,56991.69,56990.54,57001.89,57024.56,57029.17,57110.37,57055.45,-8.96,-2.33,-6.63,38.76,42.5,8.04,10.6,-95.73,-107.33,17.46,9.97,20.57,-55.0,-0.1,-0.0,23.92,57047.76,57001.69,56955.62,0.16,4.15,57039.1,56955.9,0.14,0.01,-2.84,0.5,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.0,0.0,0.0,-1,-1,-0.07,-0.06,0.04,0.04
2025-07-17 12:13:00,56958.25,56970.3,56953.95,56955.8,0,1752734580,56965.56,56965.61,56979.54,56977.08,57000.44,56988.27,56990.71,57000.09,57022.37,57027.71,57109.98,57054.45,-10.62,-3.99,-6.63,37.87,41.91,7.41,9.52,-97.83,-104.33,18.94,9.47,21.19,-68.95,-0.12,-0.0,23.38,57049.95,57000.44,56950.92,0.17,4.92,57039.1,56953.95,0.15,0.0,-3.82,0.79,-1,0,0,0,0,-0.01,0.01,0.03,0.0,0.02,0.0,0.0,0.0,-1,-1,-0.08,-0.06,0.03,0.04
2025-07-17 12:15:00,56955.5,56957.0,56939.55,56944.9,0,1752734700,56958.24,56958.7,56972.72,56971.23,56996.62,56984.14,56991.09,56997.92,57019.95,57026.07,57109.52,57053.36,-12.67,-5.72,-6.94,35.25,40.15,3.94,6.46,-94.63,-125.18,20.91,8.96,24.52,-68.2,-0.12,-0.0,22.96,57050.7,56996.62,56942.55,0.19,2.18,57039.1,56939.55,0.17,0.01,-4.29,0.84,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,-1,-1,-0.09,-0.07,0.03,0.05
2025-07-17 12:17:00,56943.1,56943.85,56907.5,56913.85,0,1752734820,56948.61,56943.75,56964.05,56960.79,56991.17,56977.45,56990.43,56994.62,57017.3,57023.85,57108.48,57051.98,-16.6,-7.9,-8.7,29.08,35.68,4.2,5.18,-94.96,-175.83,23.67,7.96,31.33,-86.75,-0.15,-0.0,23.99,57054.72,56991.17,56927.63,0.22,-10.84,57039.1,56907.5,0.22,0.01,-5.06,0.84,-1,0,0,0,0,-0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.14,-0.11,0.04,0.06
