datetime_readable,open,high,low,close,datetime_epoch,dist_sma_5,dist_sma_10,dist_sma_20,dist_sma_50,dist_sma_100,dist_sma_200,dist_ema_5,dist_ema_10,dist_ema_20,dist_ema_50,dist_ema_100,dist_ema_200,macd_pct,macd_signal_pct,macd_hist_pct,rsi_14,rsi_21,adx,di_plus,di_minus,atr_pct,atr,bb_width_pct,bb_position,trend_slope,trend_strength,trend_direction,price_change_pct,price_change_abs,hl_range_pct,body_size_pct,upper_shadow_pct,lower_shadow_pct,volatility_10,volatility_20
2025-12-01 13:25:00,26176.15,26177.55,26169.1,26173.6,1764575700,-0.03,-0.01,-0.02,-0.21,-0.2,-0.22,-0.02,-0.02,-0.05,-0.13,-0.17,-0.13,-0.05,-0.06,0.01,42.5,42.72,33.72,14.15,25.94,0.07,17.63,0.22,0.39,-0.76,0.1,-1,-0.01,0.01,0.03,0.01,0.01,0.02,0.04,0.06
2025-12-01 13:30:00,26174.25,26177.45,26164.65,26165.85,1764576000,-0.05,-0.04,-0.05,-0.23,-0.22,-0.25,-0.03,-0.04,-0.07,-0.15,-0.19,-0.16,-0.05,-0.06,0.01,40.16,41.17,33.64,13.4,26.41,0.07,17.28,0.21,0.27,-0.6,0.07,-1,-0.03,0.03,0.05,0.03,0.01,0.0,0.04,0.05
2025-12-01 13:35:00,26166.7,26189.85,26164.7,26185.7,1764576300,0.03,0.02,0.03,-0.15,-0.15,-0.17,0.03,0.03,0.0,-0.08,-0.12,-0.08,-0.04,-0.05,0.01,48.04,46.4,32.42,17.02,23.75,0.07,17.85,0.17,0.7,0.06,0.0,1,0.08,0.08,0.1,0.07,0.02,0.01,0.03,0.04
2025-12-01 13:40:00,26186.15,26198.25,26178.8,26190.9,1764576600,0.05,0.04,0.06,-0.12,-0.12,-0.15,0.03,0.04,0.02,-0.05,-0.09,-0.06,-0.03,-0.05,0.01,49.91,47.68,30.61,19.04,21.91,0.07,17.96,0.16,0.85,0.59,0.1,1,0.02,0.02,0.07,0.02,0.03,0.03,0.03,0.04
2025-12-01 13:45:00,26192.75,26196.65,26181.75,26194.75,1764576900,0.05,0.05,0.07,-0.1,-0.11,-0.13,0.03,0.04,0.03,-0.04,-0.08,-0.04,-0.03,-0.05,0.02,51.3,48.63,28.92,17.9,20.6,0.07,17.74,0.17,0.89,0.83,0.18,1,0.01,0.01,0.06,0.01,0.01,0.04,0.04,0.04
2025-12-01 13:50:00,26195.25,26196.3,26185.25,26190.7,1764577200,0.02,0.03,0.05,-0.1,-0.12,-0.15,0.01,0.02,0.01,-0.05,-0.09,-0.06,-0.02,-0.04,0.02,49.73,47.67,27.35,17.08,19.66,0.07,17.26,0.18,0.77,0.99,0.24,1,-0.02,0.02,0.04,0.02,0.0,0.02,0.04,0.05
2025-12-01 13:55:00,26191.35,26191.55,26180.05,26183.0,1764577500,-0.02,-0.0,0.02,-0.13,-0.15,-0.18,-0.01,-0.01,-0.01,-0.08,-0.12,-0.09,-0.02,-0.04,0.01,46.81,45.87,26.3,16.25,20.9,0.06,16.85,0.18,0.59,0.94,0.22,1,-0.03,0.03,0.04,0.03,0.0,0.01,0.04,0.05
2025-12-01 14:00:00,26182.25,26221.4,26182.25,26221.15,1764577800,0.1,0.13,0.15,0.02,-0.0,-0.03,0.09,0.11,0.12,0.07,0.03,0.06,-0.01,-0.03,0.02,59.51,54.78,25.68,25.34,17.73,0.07,18.44,0.23,1.18,1.6,0.39,1,0.15,0.15,0.15,0.15,0.0,0.0,0.06,0.06
2025-12-01 14:05:00,26221.4,26228.95,26209.5,26212.35,1764578100,0.05,0.09,0.12,-0.01,-0.03,-0.06,0.04,0.07,0.08,0.03,-0.01,0.02,-0.0,-0.03,0.02,56.18,52.68,25.51,26.36,16.4,0.07,18.52,0.25,0.97,2.18,0.6,1,-0.03,0.03,0.07,0.03,0.03,0.01,0.07,0.06
2025-12-01 14:10:00,26212.1,26215.6,26201.6,26213.85,1764578400,0.04,0.08,0.11,0.01,-0.03,-0.06,0.03,0.06,0.08,0.04,-0.0,0.03,0.0,-0.02,0.02,56.62,53.0,24.72,24.91,18.6,0.07,18.19,0.26,0.93,2.3,0.62,1,0.01,0.01,0.05,0.01,0.01,0.04,0.07,0.07
2025-12-01 14:15:00,26214.55,26217.6,26202.8,26205.9,1764578700,-0.01,0.04,0.07,-0.02,-0.06,-0.09,-0.0,0.02,0.04,0.0,-0.03,-0.0,0.01,-0.01,0.02,53.51,51.06,24.11,24.24,17.51,0.07,17.95,0.25,0.79,2.21,0.6,1,-0.03,0.03,0.06,0.03,0.01,0.01,0.06,0.06
2025-12-01 14:20:00,26206.45,26212.8,26199.3,26205.5,1764579000,-0.02,0.02,0.06,-0.01,-0.06,-0.09,-0.0,0.02,0.04,0.0,-0.03,-0.0,0.01,-0.01,0.02,53.36,50.96,23.25,22.91,17.97,0.07,17.63,0.25,0.76,2.13,0.58,1,-0.0,0.0,0.05,0.0,0.02,0.02,0.05,0.06
2025-12-01 14:25:00,26206.7,26212.45,26201.0,26206.9,1764579300,-0.01,0.02,0.06,-0.0,-0.05,-0.08,0.0,0.02,0.04,0.01,-0.03,0.0,0.01,-0.01,0.02,53.87,51.31,22.45,21.82,17.11,0.07,17.19,0.23,0.76,1.89,0.54,1,0.01,0.01,0.04,0.0,0.02,0.02,0.05,0.06
2025-12-01 14:30:00,26206.5,26207.5,26190.5,26196.95,1764579600,-0.03,-0.02,0.02,-0.04,-0.09,-0.11,-0.02,-0.02,-0.0,-0.03,-0.06,-0.03,0.01,-0.0,0.01,49.67,48.75,20.85,20.28,20.27,0.07,17.18,0.22,0.58,1.77,0.49,1,-0.04,0.04,0.06,0.04,0.0,0.02,0.04,0.06
2025-12-01 14:35:00,26197.95,26200.8,26182.4,26182.85,1764579900,-0.06,-0.07,-0.04,-0.08,-0.14,-0.17,-0.05,-0.06,-0.05,-0.08,-0.11,-0.09,0.0,-0.0,0.0,44.39,45.39,19.95,18.73,22.08,0.07,17.27,0.22,0.34,1.52,0.36,1,-0.05,0.05,0.07,0.06,0.01,0.0,0.05,0.06
2025-12-01 14:40:00,26183.4,26187.7,26171.55,26172.5,1764580200,-0.08,-0.11,-0.07,-0.11,-0.18,-0.2,-0.06,-0.08,-0.08,-0.11,-0.15,-0.13,-0.0,-0.0,-0.0,40.95,43.09,19.8,17.48,25.11,0.07,17.19,0.23,0.18,1.05,0.16,1,-0.04,0.04,0.06,0.04,0.02,0.0,0.06,0.06
2025-12-01 14:45:00,26173.85,26177.35,26169.85,26174.2,1764580500,-0.05,-0.1,-0.07,-0.1,-0.17,-0.2,-0.04,-0.06,-0.07,-0.1,-0.14,-0.12,-0.01,-0.0,-0.01,41.74,43.58,19.77,16.91,25.03,0.06,16.49,0.23,0.21,0.54,0.04,1,0.01,0.01,0.03,0.0,0.01,0.02,0.07,0.06
2025-12-01 14:50:00,26175.2,26175.45,26139.1,26140.45,1764580800,-0.13,-0.19,-0.19,-0.22,-0.29,-0.32,-0.11,-0.15,-0.18,-0.22,-0.26,-0.24,-0.02,-0.01,-0.02,32.38,36.93,21.21,14.46,33.66,0.07,17.91,0.29,-0.15,-0.27,0.01,-1,-0.13,0.13,0.14,0.13,0.0,0.01,0.09,0.07
2025-12-01 14:55:00,26144.25,26147.7,26124.2,26141.95,1764581100,-0.08,-0.16,-0.17,-0.21,-0.29,-0.31,-0.07,-0.12,-0.16,-0.21,-0.25,-0.24,-0.04,-0.01,-0.02,33.1,37.38,23.05,13.13,36.39,0.07,18.31,0.33,-0.02,-0.85,0.05,-1,0.01,0.01,0.09,0.01,0.01,0.07,0.1,0.08
2025-12-01 15:00:00,26147.2,26180.55,26137.4,26180.55,1764581400,0.07,-0.0,-0.02,-0.06,-0.14,-0.16,0.05,0.02,-0.01,-0.06,-0.1,-0.09,-0.03,-0.02,-0.01,48.32,47.42,22.47,22.8,30.8,0.08,20.09,0.33,0.42,-1.12,0.09,-1,0.15,0.15,0.16,0.13,0.0,0.04,0.09,0.08
2025-12-01 15:05:00,26180.9,26181.85,26171.75,26178.3,1764581700,0.06,0.0,-0.03,-0.06,-0.14,-0.17,0.03,0.01,-0.01,-0.07,-0.11,-0.1,-0.03,-0.02,-0.01,47.64,46.96,21.85,22.43,29.66,0.07,19.37,0.32,0.39,-1.45,0.16,-1,-0.01,0.01,0.04,0.01,0.0,0.03,0.09,0.08
2025-12-01 15:10:00,26179.0,26189.15,26175.95,26179.5,1764582000,0.06,0.02,-0.03,-0.05,-0.14,-0.16,0.02,0.01,-0.01,-0.06,-0.1,-0.09,-0.03,-0.02,-0.01,48.06,47.25,20.85,24.07,28.18,0.07,18.93,0.32,0.4,-1.9,0.28,-1,0.0,0.0,0.05,0.0,0.04,0.01,0.08,0.08
2025-12-01 15:15:00,26179.65,26179.95,26170.7,26179.4,1764582300,0.03,0.03,-0.03,-0.05,-0.14,-0.16,0.01,0.01,-0.01,-0.06,-0.1,-0.09,-0.02,-0.02,-0.0,48.02,47.23,20.18,23.2,29.21,0.07,18.24,0.32,0.4,-2.06,0.33,-1,-0.0,0.0,0.04,0.0,0.0,0.03,0.07,0.08
2025-12-01 15:20:00,26178.85,26182.15,26173.7,26181.0,1764582600,0.0,0.04,-0.02,-0.04,-0.13,-0.15,0.01,0.01,-0.0,-0.05,-0.09,-0.08,-0.02,-0.02,0.0,48.66,47.64,19.42,23.29,28.21,0.07,17.54,0.32,0.43,-2.1,0.34,-1,0.01,0.01,0.03,0.01,0.0,0.02,0.06,0.08
2025-12-01 15:25:00,26181.75,26185.05,26166.95,26175.95,1764582900,-0.01,0.02,-0.04,-0.05,-0.15,-0.17,-0.0,-0.01,-0.02,-0.06,-0.11,-0.1,-0.02,-0.02,0.0,46.71,46.43,19.07,21.58,28.88,0.07,17.58,0.32,0.38,-2.14,0.35,-1,-0.02,0.02,0.07,0.02,0.01,0.03,0.06,0.08
2025-12-02 09:15:00,26087.95,26151.15,26077.45,26141.5,1764647100,-0.11,-0.1,-0.16,-0.17,-0.27,-0.3,-0.09,-0.11,-0.14,-0.19,-0.24,-0.23,-0.03,-0.02,-0.01,36.11,39.26,21.41,15.08,47.55,0.09,23.36,0.35,0.04,-2.7,0.46,-1,-0.13,0.13,0.28,0.2,0.04,0.04,0.07,0.09
2025-12-02 09:20:00,26141.55,26154.6,26137.2,26143.95,1764647400,-0.08,-0.08,-0.14,-0.16,-0.26,-0.29,-0.05,-0.08,-0.11,-0.17,-0.22,-0.22,-0.04,-0.03,-0.01,37.2,39.95,23.39,15.34,44.97,0.09,22.93,0.38,0.12,-3.28,0.59,-1,0.01,0.01,0.07,0.01,0.04,0.02,0.07,0.1
2025-12-02 09:25:00,26144.45,26151.15,26129.1,26130.2,1764647700,-0.09,-0.13,-0.18,-0.2,-0.31,-0.34,-0.07,-0.11,-0.15,-0.22,-0.27,-0.27,-0.05,-0.03,-0.02,33.72,37.44,25.39,14.28,44.4,0.09,22.87,0.39,0.03,-3.4,0.6,-1,-0.05,0.05,0.08,0.05,0.03,0.0,0.08,0.1
2025-12-02 09:30:00,26131.25,26133.25,26112.55,26114.9,1764648000,-0.1,-0.17,-0.22,-0.25,-0.37,-0.39,-0.09,-0.14,-0.19,-0.26,-0.32,-0.32,-0.06,-0.03,-0.02,30.32,34.87,27.54,13.35,46.72,0.09,22.72,0.42,-0.03,-3.73,0.62,-1,-0.06,0.06,0.08,0.06,0.01,0.01,0.1,0.11
2025-12-02 09:35:00,26115.1,26121.45,26106.75,26108.85,1764648300,-0.07,-0.17,-0.22,-0.26,-0.38,-0.41,-0.07,-0.13,-0.19,-0.28,-0.34,-0.34,-0.07,-0.04,-0.03,29.07,33.91,29.64,12.72,46.37,0.08,22.14,0.44,-0.0,-3.98,0.63,-1,-0.02,0.02,0.06,0.02,0.02,0.01,0.11,0.11
2025-12-02 09:40:00,26109.15,26114.85,26078.9,26079.3,1764648600,-0.14,-0.25,-0.31,-0.37,-0.49,-0.52,-0.12,-0.2,-0.28,-0.37,-0.44,-0.45,-0.08,-0.05,-0.03,23.9,29.7,32.02,11.31,49.82,0.09,23.13,0.51,-0.11,-4.62,0.64,-1,-0.11,0.11,0.14,0.11,0.02,0.0,0.14,0.13
2025-12-02 09:45:00,26078.75,26094.35,26070.85,26072.65,1764648900,-0.11,-0.23,-0.31,-0.38,-0.51,-0.54,-0.1,-0.19,-0.27,-0.38,-0.46,-0.47,-0.1,-0.06,-0.04,22.91,28.85,34.35,10.49,48.7,0.09,23.16,0.56,-0.05,-5.17,0.66,-1,-0.03,0.03,0.09,0.02,0.06,0.01,0.15,0.14
2025-12-02 09:50:00,26071.85,26079.0,26068.35,26076.7,1764649200,-0.05,-0.18,-0.27,-0.36,-0.49,-0.53,-0.06,-0.14,-0.23,-0.35,-0.44,-0.45,-0.1,-0.07,-0.04,24.95,30.12,36.54,10.13,47.83,0.09,22.26,0.59,0.04,-5.44,0.67,-1,0.02,0.02,0.04,0.02,0.01,0.01,0.15,0.15
2025-12-02 09:55:00,26076.8,26087.8,26072.65,26075.1,1764649500,-0.03,-0.14,-0.25,-0.35,-0.49,-0.53,-0.04,-0.12,-0.22,-0.35,-0.43,-0.45,-0.11,-0.08,-0.03,24.67,29.9,37.99,12.51,45.45,0.08,21.76,0.61,0.08,-5.7,0.69,-1,-0.01,0.01,0.06,0.01,0.04,0.01,0.14,0.16
2025-12-02 10:00:00,26075.3,26081.45,26066.15,26080.45,1764649800,0.01,-0.08,-0.21,-0.33,-0.47,-0.5,-0.01,-0.08,-0.18,-0.31,-0.4,-0.43,-0.11,-0.08,-0.03,27.57,31.67,39.45,11.87,45.3,0.08,21.29,0.62,0.16,-5.92,0.71,-1,0.02,0.02,0.06,0.02,0.0,0.04,0.11,0.16
2025-12-02 10:05:00,26080.35,26082.4,26069.6,26073.2,1764650100,-0.01,-0.09,-0.22,-0.35,-0.49,-0.53,-0.03,-0.09,-0.19,-0.33,-0.42,-0.45,-0.11,-0.09,-0.02,26.1,30.57,40.74,11.68,43.3,0.08,20.69,0.64,0.15,-6.25,0.74,-1,-0.03,0.03,0.05,0.03,0.01,0.01,0.1,0.16
2025-12-02 10:10:00,26073.05,26073.05,26055.65,26058.7,1764650400,-0.05,-0.11,-0.26,-0.39,-0.54,-0.58,-0.06,-0.12,-0.22,-0.37,-0.47,-0.5,-0.12,-0.1,-0.02,23.42,28.5,42.2,10.96,45.52,0.08,20.46,0.67,0.12,-6.61,0.77,-1,-0.06,0.06,0.07,0.06,0.0,0.01,0.09,0.17
2025-12-02 10:15:00,26058.9,26063.8,26046.85,26062.55,1764650700,-0.03,-0.07,-0.23,-0.37,-0.52,-0.56,-0.03,-0.08,-0.18,-0.34,-0.45,-0.48,-0.12,-0.1,-0.02,25.61,29.83,43.71,10.3,45.9,0.08,20.21,0.7,0.17,-7.28,0.85,-1,0.01,0.01,0.07,0.01,0.0,0.05,0.07,0.18
2025-12-02 10:20:00,26062.65,26075.65,26062.0,26071.1,1764651000,0.01,-0.02,-0.18,-0.33,-0.48,-0.53,0.0,-0.04,-0.14,-0.29,-0.4,-0.45,-0.12,-0.1,-0.01,30.36,32.74,44.25,14.08,43.63,0.08,19.74,0.71,0.25,-7.69,0.91,-1,0.03,0.03,0.05,0.03,0.02,0.0,0.05,0.18
2025-12-02 10:25:00,26070.15,26080.7,26067.8,26078.8,1764651300,0.04,0.02,-0.13,-0.29,-0.45,-0.5,0.02,-0.01,-0.1,-0.25,-0.37,-0.41,-0.11,-0.11,-0.01,34.42,35.28,44.39,15.28,41.55,0.07,19.25,0.69,0.31,-7.26,0.87,-1,0.03,0.03,0.05,0.03,0.01,0.01,0.03,0.18
2025-12-02 10:30:00,26078.6,26088.25,26074.0,26086.95,1764651600,0.06,0.05,-0.08,-0.26,-0.41,-0.46,0.04,0.02,-0.06,-0.21,-0.33,-0.38,-0.1,-0.1,0.0,38.51,37.88,43.99,17.31,39.31,0.07,18.9,0.65,0.37,-6.61,0.8,-1,0.03,0.03,0.05,0.03,0.0,0.02,0.03,0.17
2025-12-02 10:35:00,26086.3,26091.6,26082.05,26083.1,1764651900,0.03,0.03,-0.08,-0.26,-0.42,-0.47,0.01,0.0,-0.07,-0.22,-0.34,-0.39,-0.1,-0.1,0.01,37.33,37.14,43.39,17.98,37.84,0.07,18.23,0.61,0.37,-5.85,0.72,-1,-0.01,0.01,0.04,0.01,0.02,0.0,0.03,0.16
2025-12-02 10:40:00,26083.15,26094.35,26073.9,26074.65,1764652200,-0.02,0.0,-0.09,-0.29,-0.45,-0.5,-0.01,-0.03,-0.09,-0.24,-0.36,-0.42,-0.09,-0.1,0.01,34.8,35.54,43.1,16.55,38.0,0.07,18.39,0.55,0.34,-5.07,0.66,-1,-0.03,0.03,0.08,0.03,0.04,0.0,0.03,0.14
2025-12-02 10:45:00,26074.85,26077.1,26069.65,26077.1,1764652500,-0.01,0.01,-0.06,-0.27,-0.44,-0.49,-0.0,-0.01,-0.07,-0.22,-0.35,-0.4,-0.09,-0.1,0.01,36.15,36.37,42.97,16.05,38.57,0.07,17.61,0.47,0.37,-4.07,0.58,-1,0.01,0.01,0.03,0.01,0.0,0.02,0.03,0.12
2025-12-02 10:50:00,26076.6,26099.6,26074.9,26092.15,1764652800,0.04,0.06,0.01,-0.21,-0.37,-0.43,0.04,0.04,-0.01,-0.16,-0.28,-0.34,-0.08,-0.09,0.02,43.85,41.29,41.31,23.36,34.82,0.07,18.11,0.38,0.53,-2.79,0.43,-1,0.06,0.06,0.09,0.06,0.03,0.01,0.04,0.1
2025-12-02 10:55:00,26092.0,26098.65,26088.5,26098.2,1764653100,0.05,0.08,0.04,-0.18,-0.35,-0.4,0.04,0.05,0.01,-0.13,-0.26,-0.32,-0.07,-0.09,0.02,46.63,43.14,39.76,22.39,33.38,0.07,17.54,0.33,0.63,-1.83,0.24,-1,0.02,0.02,0.04,0.02,0.0,0.01,0.05,0.08
2025-12-02 11:00:00,26098.4,26100.5,26083.85,26098.05,1764653400,0.04,0.06,0.05,-0.17,-0.34,-0.4,0.03,0.04,0.01,-0.13,-0.25,-0.31,-0.06,-0.08,0.02,46.57,43.11,38.53,20.87,33.01,0.07,17.48,0.27,0.69,-0.77,0.07,-1,-0.0,0.0,0.06,0.0,0.01,0.05,0.04,0.07
2025-12-02 11:05:00,26097.65,26100.3,26091.25,26096.75,1764653700,0.02,0.04,0.05,-0.17,-0.34,-0.41,0.01,0.03,0.0,-0.13,-0.25,-0.32,-0.05,-0.08,0.02,46.0,42.79,37.39,20.07,31.74,0.06,16.88,0.22,0.74,0.12,0.0,1,-0.0,0.0,0.03,0.0,0.01,0.02,0.04,0.06
2025-12-02 11:10:00,26096.5,26097.1,26079.3,26080.75,1764654000,-0.05,-0.02,-0.0,-0.22,-0.4,-0.47,-0.03,-0.03,-0.05,-0.18,-0.31,-0.37,-0.05,-0.07,0.02,39.6,39.04,36.85,18.56,34.4,0.06,16.94,0.19,0.49,0.6,0.08,1,-0.06,0.06,0.07,0.06,0.0,0.01,0.03,0.05
2025-12-02 11:15:00,26080.55,26085.3,26074.55,26081.2,1764654300,-0.04,-0.02,0.01,-0.22,-0.39,-0.46,-0.02,-0.02,-0.05,-0.17,-0.3,-0.37,-0.05,-0.07,0.02,39.85,39.2,36.55,17.7,34.85,0.06,16.5,0.16,0.53,1.03,0.33,1,0.0,0.0,0.04,0.0,0.02,0.02,0.03,0.04
2025-12-02 11:20:00,26081.1,26082.45,26070.0,26082.05,1764654600,-0.02,-0.02,0.01,-0.2,-0.38,-0.46,-0.01,-0.01,-0.04,-0.16,-0.29,-0.36,-0.05,-0.06,0.02,40.36,39.51,36.46,16.73,34.95,0.06,16.21,0.16,0.55,1.05,0.34,1,0.0,0.0,0.05,0.0,0.0,0.04,0.03,0.04
2025-12-02 11:25:00,26082.3,26084.65,26067.55,26068.4,1764654900,-0.05,-0.06,-0.04,-0.25,-0.43,-0.51,-0.04,-0.05,-0.08,-0.21,-0.33,-0.41,-0.05,-0.06,0.01,35.21,36.39,36.47,15.47,33.4,0.06,16.28,0.16,0.23,0.77,0.18,1,-0.05,0.05,0.07,0.05,0.01,0.0,0.04,0.04
2025-12-02 11:30:00,26068.2,26069.7,26065.7,26066.7,1764655200,-0.03,-0.07,-0.05,-0.25,-0.42,-0.51,-0.03,-0.05,-0.08,-0.2,-0.33,-0.41,-0.05,-0.06,0.01,34.62,36.02,36.57,15.19,33.64,0.06,15.4,0.17,0.21,0.54,0.08,1,-0.01,0.01,0.02,0.01,0.01,0.0,0.05,0.04
2025-12-02 11:35:00,26067.0,26074.45,26063.9,26071.85,1764655500,-0.01,-0.05,-0.03,-0.22,-0.4,-0.49,-0.01,-0.02,-0.06,-0.18,-0.31,-0.39,-0.05,-0.06,0.01,38.02,38.03,36.2,16.68,31.95,0.06,15.05,0.17,0.33,0.36,0.04,1,0.02,0.02,0.04,0.02,0.01,0.01,0.05,0.04
2025-12-02 11:40:00,26071.55,26072.1,26062.3,26063.3,1764655800,-0.03,-0.07,-0.06,-0.24,-0.42,-0.52,-0.03,-0.05,-0.08,-0.2,-0.33,-0.42,-0.05,-0.06,0.0,34.78,36.05,35.94,15.89,31.21,0.06,14.68,0.18,0.18,0.16,0.01,1,-0.03,0.03,0.04,0.03,0.0,0.0,0.05,0.05
2025-12-02 11:45:00,26064.2,26069.75,26059.0,26069.05,1764656100,0.0,-0.03,-0.03,-0.21,-0.39,-0.5,-0.0,-0.02,-0.05,-0.17,-0.31,-0.39,-0.05,-0.06,0.0,38.57,38.32,35.87,15.04,31.18,0.06,14.4,0.18,0.31,-0.05,0.0,-1,0.02,0.02,0.04,0.02,0.0,0.02,0.05,0.05
2025-12-02 11:50:00,26068.65,26069.6,26049.35,26053.25,1764656400,-0.04,-0.08,-0.09,-0.26,-0.44,-0.56,-0.04,-0.07,-0.1,-0.22,-0.36,-0.45,-0.05,-0.05,0.0,32.91,34.77,36.27,13.57,32.79,0.06,14.82,0.19,-0.0,-0.71,0.11,-1,-0.06,0.06,0.08,0.06,0.0,0.01,0.05,0.05
2025-12-02 11:55:00,26053.3,26054.85,26045.4,26053.75,1764656700,-0.03,-0.06,-0.09,-0.25,-0.43,-0.55,-0.03,-0.05,-0.09,-0.21,-0.35,-0.44,-0.06,-0.05,-0.0,33.25,34.97,36.81,12.94,33.21,0.06,14.43,0.2,0.04,-1.3,0.34,-1,0.0,0.0,0.04,0.0,0.0,0.03,0.04,0.05
2025-12-02 12:00:00,26054.0,26058.35,26040.75,26052.45,1764657000,-0.02,-0.05,-0.09,-0.24,-0.43,-0.55,-0.02,-0.05,-0.09,-0.21,-0.35,-0.44,-0.06,-0.06,-0.0,32.79,34.68,37.53,11.83,32.63,0.06,14.66,0.21,0.07,-1.75,0.53,-1,-0.0,0.0,0.07,0.01,0.02,0.04,0.04,0.05
2025-12-02 12:05:00,26052.45,26058.8,26041.9,26054.85,1764657300,-0.01,-0.03,-0.08,-0.22,-0.41,-0.54,-0.01,-0.03,-0.07,-0.19,-0.33,-0.43,-0.06,-0.06,-0.0,34.58,35.71,38.13,11.08,29.97,0.06,14.82,0.23,0.15,-2.02,0.63,-1,0.01,0.01,0.06,0.01,0.02,0.04,0.04,0.06
2025-12-02 12:10:00,26054.55,26059.5,26047.2,26051.55,1764657600,-0.01,-0.03,-0.08,-0.22,-0.41,-0.55,-0.01,-0.04,-0.07,-0.2,-0.34,-0.44,-0.06,-0.06,-0.0,33.27,34.91,38.6,10.76,28.17,0.06,14.64,0.23,0.14,-2.18,0.68,-1,-0.01,0.01,0.05,0.01,0.02,0.02,0.03,0.06
2025-12-02 12:15:00,26051.75,26060.8,26047.65,26056.45,1764657900,0.01,-0.01,-0.06,-0.19,-0.39,-0.53,0.0,-0.01,-0.05,-0.17,-0.31,-0.41,-0.05,-0.06,0.0,37.08,37.11,38.86,10.7,26.35,0.06,14.53,0.24,0.25,-2.27,0.71,-1,0.02,0.02,0.05,0.02,0.02,0.02,0.03,0.06
2025-12-02 12:20:00,26056.45,26067.05,26054.05,26065.0,1764658200,0.03,0.02,-0.03,-0.14,-0.34,-0.5,0.02,0.02,-0.02,-0.13,-0.27,-0.38,-0.05,-0.05,0.01,43.18,40.77,38.27,13.11,24.65,0.06,14.42,0.24,0.39,-2.33,0.74,-1,0.03,0.03,0.05,0.03,0.01,0.01,0.03,0.06
2025-12-02 12:25:00,26064.75,26066.7,26058.85,26066.45,1764658500,0.03,0.03,-0.02,-0.13,-0.33,-0.49,0.02,0.02,-0.01,-0.12,-0.26,-0.37,-0.04,-0.05,0.01,44.17,41.38,37.72,12.58,23.66,0.05,13.95,0.24,0.43,-2.32,0.74,-1,0.01,0.01,0.03,0.01,0.0,0.02,0.03,0.06
2025-12-02 12:30:00,26066.35,26075.35,26063.05,26073.75,1764658800,0.04,0.05,0.01,-0.09,-0.3,-0.46,0.03,0.04,0.02,-0.09,-0.23,-0.34,-0.04,-0.05,0.01,48.98,44.39,36.13,16.25,22.16,0.05,13.84,0.23,0.56,-1.95,0.57,-1,0.03,0.03,0.05,0.03,0.01,0.01,0.03,0.06
2025-12-02 12:35:00,26074.2,26085.1,26070.05,26072.3,1764659100,0.02,0.05,0.01,-0.09,-0.29,-0.46,0.02,0.03,0.01,-0.09,-0.23,-0.34,-0.03,-0.05,0.01,48.09,43.92,33.63,19.99,20.45,0.05,13.92,0.21,0.56,-1.48,0.4,-1,-0.01,0.01,0.06,0.01,0.04,0.01,0.03,0.05
2025-12-02 12:40:00,26072.0,26073.65,26059.55,26060.6,1764659400,-0.03,-0.0,-0.02,-0.13,-0.33,-0.5,-0.02,-0.02,-0.03,-0.13,-0.27,-0.38,-0.03,-0.04,0.01,41.55,40.3,32.19,18.55,24.35,0.05,13.93,0.18,0.36,-1.13,0.31,-1,-0.04,0.04,0.05,0.04,0.01,0.0,0.03,0.05
2025-12-02 12:45:00,26060.95,26061.8,26049.4,26049.4,1764659700,-0.06,-0.04,-0.06,-0.16,-0.37,-0.54,-0.04,-0.05,-0.07,-0.17,-0.31,-0.42,-0.03,-0.04,0.01,36.45,37.21,31.57,17.36,28.04,0.05,13.82,0.16,0.12,-0.92,0.27,-1,-0.04,0.04,0.05,0.04,0.0,0.0,0.03,0.04
2025-12-02 12:50:00,26050.15,26052.85,26043.9,26043.9,1764660000,-0.06,-0.06,-0.07,-0.18,-0.38,-0.56,-0.04,-0.06,-0.08,-0.18,-0.32,-0.43,-0.04,-0.04,0.0,34.22,35.8,31.34,16.54,29.62,0.05,13.48,0.16,0.04,-0.96,0.28,-1,-0.02,0.02,0.03,0.02,0.01,0.0,0.04,0.04
2025-12-02 12:55:00,26043.85,26045.4,26035.95,26041.2,1764660300,-0.05,-0.06,-0.08,-0.18,-0.38,-0.57,-0.03,-0.05,-0.08,-0.18,-0.33,-0.44,-0.04,-0.04,0.0,33.15,35.11,31.59,15.69,32.41,0.05,13.19,0.16,0.03,-0.98,0.29,-1,-0.01,0.01,0.04,0.01,0.01,0.02,0.04,0.04
2025-12-02 13:00:00,26041.15,26043.3,26036.9,26043.3,1764660600,-0.02,-0.05,-0.06,-0.16,-0.37,-0.56,-0.02,-0.04,-0.07,-0.17,-0.31,-0.43,-0.04,-0.04,-0.0,34.86,36.11,31.81,15.13,31.25,0.05,12.7,0.15,0.11,-0.89,0.27,-1,0.01,0.01,0.02,0.01,0.0,0.02,0.05,0.04
2025-12-02 13:05:00,26043.05,26052.65,26031.4,26051.5,1764660900,0.02,-0.02,-0.03,-0.12,-0.33,-0.52,0.01,-0.01,-0.03,-0.13,-0.28,-0.39,-0.04,-0.04,0.0,41.17,39.92,30.98,18.42,27.68,0.05,13.31,0.15,0.33,-0.85,0.25,-1,0.03,0.03,0.08,0.03,0.0,0.04,0.05,0.04
