datetime_readable,open,high,low,close,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-12-03 09:47:00,25945.7,25949.9,25937.45,25937.45,1764735420,25940.09,25944.25,25983.56,26008.42,26025.5,26050.72,25941.85,25951.11,25971.52,26000.48,26022.3,26055.91,-24.5,-21.04,-3.46,31.21,32.82,17.77,16.45,-84.96,-69.76,40.28,14.71,35.11,-24.8,-0.1,-0.01,15.65,26073.66,25983.56,25893.45,0.69,24.42,-7.33,0.88,-1,-0.03,0.03,0.05,0.03,0.02,0.0,-1,-1,-0.18,-0.13,0.05,0.18
2025-12-03 09:49:00,25937.05,25943.3,25930.7,25932.1,1764735540,25941.11,25940.82,25977.57,26006.22,26024.27,26049.64,25938.6,25947.65,25967.77,25997.8,26020.51,26054.68,-24.57,-21.75,-2.82,29.85,31.79,14.9,17.05,-90.12,-73.95,40.59,13.85,36.18,-34.3,-0.13,-0.01,15.43,26064.58,25977.57,25890.55,0.67,23.87,-6.99,0.86,-1,-0.02,0.02,0.05,0.02,0.02,0.01,-1,-1,-0.18,-0.14,0.05,0.17
2025-12-03 09:51:00,25932.35,25936.35,25924.3,25935.75,1764735660,25938.92,25937.5,25971.55,26004.17,26023.08,26048.61,25937.65,25945.49,25964.72,25995.37,26018.84,26053.5,-24.05,-22.21,-1.84,32.03,33.28,13.45,15.37,-84.56,-75.28,41.11,13.06,37.14,-33.15,-0.13,-0.01,15.19,26052.43,25971.55,25890.67,0.62,27.87,-6.34,0.82,-1,0.01,0.01,0.05,0.01,0.0,0.03,-1,-1,-0.14,-0.11,0.03,0.16
2025-12-03 09:53:00,25937.0,25945.75,25935.4,25942.5,1764735780,25938.64,25938.39,25965.82,26002.27,26022.0,26047.71,25939.27,25944.94,25962.6,25993.3,26017.32,26052.39,-22.83,-22.33,-0.5,36.0,36.0,17.68,15.34,-72.28,-54.46,40.69,16.94,35.29,8.95,0.03,-0.01,14.84,26037.37,25965.82,25894.28,0.55,33.7,-5.41,0.76,-1,0.03,0.03,0.04,0.02,0.01,0.01,-1,-1,-0.09,-0.08,0.03,0.14
2025-12-03 09:55:00,25942.65,25947.8,25938.0,25946.05,1764735900,25938.77,25938.8,25961.72,26000.49,26020.96,26046.78,25941.53,25945.15,25961.03,25991.44,26015.91,26051.33,-21.33,-22.13,0.8,38.05,37.41,29.15,20.09,-55.72,-44.01,40.1,17.13,33.59,4.0,0.02,-0.01,14.48,26027.73,25961.72,25895.72,0.51,38.13,-4.71,0.68,-1,0.01,0.01,0.04,0.01,0.01,0.02,-1,-1,-0.06,-0.06,0.03,0.13
2025-12-03 09:57:00,25945.75,25947.05,25940.05,25945.7,1764736020,25940.42,25940.25,25957.51,25998.64,26019.98,26045.93,25942.92,25945.25,25959.57,25989.65,26014.52,26050.28,-19.94,-21.69,1.75,37.92,37.32,38.55,28.46,-56.36,-38.36,39.55,16.51,32.38,14.6,0.06,-0.01,13.95,26015.84,25957.51,25899.17,0.45,39.88,-3.86,0.58,-1,-0.0,0.0,0.03,0.0,0.01,0.02,-1,-1,-0.05,-0.05,0.03,0.12
2025-12-03 09:59:00,25945.3,25952.8,25939.75,25940.75,1764736140,25942.15,25941.63,25953.34,25997.14,26018.98,26045.07,25942.2,25944.43,25957.77,25987.73,26013.06,26049.19,-19.02,-21.16,2.14,36.06,36.1,42.05,36.58,-61.78,-32.6,38.47,18.36,30.21,13.75,0.05,-0.01,13.89,26003.4,25953.34,25903.29,0.39,37.42,-3.05,0.49,-1,-0.02,0.02,0.05,0.02,0.03,0.0,-1,-1,-0.05,-0.07,0.02,0.1
2025-12-03 10:01:00,25941.7,25941.7,25934.7,25936.6,1764736260,25942.32,25940.62,25949.31,25995.69,26017.94,26044.21,25940.33,25943.01,25955.76,25985.73,26011.55,26048.07,-18.41,-20.61,2.2,34.53,35.1,43.17,41.26,-52.34,-52.06,37.76,17.68,31.77,-10.1,-0.04,-0.01,13.39,25990.26,25949.31,25908.36,0.32,34.49,-2.28,0.41,-1,-0.02,0.02,0.03,0.02,0.0,0.01,-1,-1,-0.05,-0.07,0.02,0.08
2025-12-03 10:03:00,25936.8,25937.75,25909.9,25912.7,1764736380,25936.36,25937.5,25944.56,25993.75,26016.65,26043.25,25931.12,25937.5,25951.66,25982.86,26009.59,26046.73,-19.64,-20.42,0.78,27.34,30.03,30.8,38.67,-93.47,-141.01,38.24,15.24,39.67,-31.2,-0.12,-0.01,14.43,25978.78,25944.56,25910.33,0.26,3.47,-1.88,0.4,-1,-0.09,0.09,0.11,0.09,0.0,0.01,-1,-1,-0.12,-0.15,0.04,0.07
2025-12-03 10:05:00,25912.55,25914.1,25903.6,25909.95,1764736500,25929.14,25933.96,25940.34,25991.72,26015.36,26042.35,25924.06,25932.49,25947.68,25980.0,26007.62,26045.37,-20.59,-20.45,-0.14,26.65,29.51,22.36,32.11,-87.09,-216.07,38.91,14.43,40.75,-35.45,-0.14,-0.01,14.15,25969.43,25940.34,25911.25,0.22,-2.24,-1.59,0.4,-1,-0.01,0.01,0.04,0.01,0.01,0.02,-1,-1,-0.12,-0.15,0.05,0.06
2025-12-03 10:07:00,25909.8,25915.85,25897.4,25914.75,1764736620,25922.95,25931.68,25937.96,25989.82,26014.08,26041.53,25920.96,25929.26,25944.55,25977.44,26005.78,26044.07,-20.72,-20.5,-0.21,29.96,31.66,16.92,23.36,-68.68,-186.73,39.76,13.12,40.1,-22.7,-0.09,-0.01,14.45,25967.27,25937.96,25908.66,0.23,10.39,-1.61,0.4,-1,0.02,0.02,0.07,0.02,0.0,0.05,-1,-1,-0.09,-0.11,0.05,0.06
2025-12-03 10:09:00,25914.5,25917.8,25906.6,25916.3,1764736740,25918.06,25930.11,25935.46,25987.93,26012.89,26040.67,25919.41,25926.91,25941.86,25975.05,26004.01,26042.79,-20.46,-20.49,0.04,31.04,32.36,26.11,21.8,-65.88,-138.28,40.33,13.36,37.84,-15.8,-0.06,-0.01,14.22,25963.13,25935.46,25907.79,0.21,15.38,-1.47,0.37,-1,0.01,0.01,0.04,0.01,0.01,0.03,-1,-1,-0.07,-0.1,0.06,0.05
2025-12-03 10:11:00,25916.95,25921.1,25914.6,25920.25,1764736860,25914.79,25928.56,25933.03,25986.02,26011.66,26039.86,25919.69,25925.7,25939.8,25972.9,26002.35,26041.57,-19.71,-20.34,0.63,33.85,34.16,35.56,26.2,-58.75,-94.07,40.51,14.63,36.56,-15.5,-0.06,-0.01,13.67,25956.79,25933.03,25909.27,0.18,23.11,-1.16,0.32,-1,0.02,0.02,0.03,0.01,0.0,0.01,-1,-1,-0.05,-0.08,0.06,0.05
2025-12-03 10:13:00,25920.2,25931.25,25916.75,25928.2,1764736980,25917.89,25927.12,25932.76,25984.22,26010.55,26039.14,25922.52,25926.15,25938.7,25971.14,26000.88,26040.45,-18.26,-19.92,1.66,39.21,37.67,43.65,35.11,-44.4,-44.4,39.65,18.81,33.8,-14.3,-0.06,-0.01,13.73,25956.61,25932.76,25908.91,0.18,40.44,-1.22,0.35,-1,0.03,0.03,0.06,0.03,0.01,0.01,-1,-1,-0.02,-0.04,0.05,0.05
2025-12-03 10:15:00,25929.4,25930.25,25921.4,25921.4,1764737100,25920.18,25924.66,25931.73,25982.24,26009.38,26038.39,25922.15,25925.29,25937.05,25969.19,25999.31,26039.26,-17.46,-19.43,1.97,36.49,35.95,46.72,41.98,-56.68,-45.52,38.86,17.92,32.2,-24.65,-0.1,-0.01,13.38,25955.67,25931.73,25907.79,0.18,28.43,-1.23,0.35,-1,-0.03,0.03,0.03,0.03,0.0,0.0,-1,-1,-0.04,-0.06,0.05,0.05
2025-12-03 10:17:00,25922.0,25922.0,25905.6,25906.15,1764737220,25918.46,25920.7,25930.48,25980.14,26008.09,26037.54,25916.82,25921.81,25934.11,25966.72,25997.46,26037.94,-17.85,-19.11,1.26,31.25,32.46,38.24,42.87,-84.21,-111.33,38.9,16.37,37.73,-39.55,-0.15,-0.01,13.6,25956.89,25930.48,25904.07,0.2,3.95,-1.61,0.49,-1,-0.06,0.06,0.06,0.06,0.0,0.0,-1,-1,-0.09,-0.11,0.04,0.05
2025-12-03 10:19:00,25908.4,25922.55,25905.65,25922.55,1764737340,25919.71,25918.88,25930.26,25978.38,26006.98,26036.73,25918.73,25921.94,25933.0,25964.99,25995.98,26036.79,-16.64,-18.62,1.97,41.05,39.13,34.84,39.93,-54.6,-71.95,38.89,15.23,34.44,-18.2,-0.07,-0.01,13.83,25956.86,25930.26,25903.65,0.21,35.51,-1.78,0.59,-1,0.06,0.06,0.07,0.05,0.0,0.01,-1,-1,-0.03,-0.04,0.03,0.05
2025-12-03 10:21:00,25921.55,25933.95,25920.05,25929.15,1764737460,25921.49,25918.14,25929.38,25976.89,26005.92,26035.97,25922.2,25923.25,25932.64,25963.58,25994.65,26035.72,-14.98,-17.89,2.91,44.49,41.57,39.5,37.53,-42.69,-8.83,37.75,20.02,31.97,-7.45,-0.03,-0.01,13.84,25954.89,25929.38,25903.87,0.2,49.55,-1.53,0.48,-1,0.03,0.03,0.05,0.03,0.02,0.01,-1,-1,-0.0,-0.01,0.03,0.05
2025-12-03 10:23:00,25930.2,25930.5,25922.0,25925.15,1764737580,25920.88,25919.38,25928.44,25975.16,26004.83,26035.24,25923.18,25923.6,25931.92,25962.08,25993.28,26034.62,-13.83,-17.08,3.25,42.86,40.54,50.93,41.76,-49.91,-15.07,36.69,19.12,30.52,12.45,0.05,-0.01,13.46,25953.11,25928.44,25903.77,0.19,43.33,-1.36,0.41,-1,-0.02,0.02,0.03,0.02,0.0,0.01,-1,-1,-0.01,-0.03,0.03,0.05
2025-12-03 10:25:00,25926.45,25937.3,25924.4,25935.65,1764737700,25923.73,25921.96,25927.96,25973.42,26003.8,26034.55,25927.34,25925.79,25932.28,25961.04,25992.14,26033.63,-11.93,-16.05,4.12,48.22,44.35,58.81,49.75,-30.96,30.23,35.08,21.42,28.43,25.7,0.1,-0.01,13.42,25951.63,25927.96,25904.28,0.18,66.25,-0.99,0.23,-1,0.04,0.04,0.05,0.04,0.01,0.01,-1,-1,0.03,0.01,0.03,0.05
2025-12-03 10:27:00,25935.75,25939.9,25929.7,25937.55,1764737820,25930.01,25924.24,25927.96,25971.7,26002.72,26033.84,25930.74,25927.93,25932.78,25960.12,25991.06,26032.68,-10.16,-14.87,4.71,49.15,45.02,69.92,59.89,-9.37,54.85,33.34,21.65,26.86,22.8,0.09,-0.01,13.19,25951.65,25927.96,25904.27,0.18,70.24,-0.71,0.12,-1,0.01,0.01,0.04,0.01,0.01,0.02,1,-1,0.04,0.02,0.04,0.05
2025-12-03 10:29:00,25937.65,25938.3,25920.15,25922.95,1764737940,25930.09,25924.9,25927.5,25969.75,26001.53,26033.07,25928.15,25927.02,25931.84,25958.66,25989.71,26031.59,-9.82,-13.86,4.04,42.79,41.04,73.26,67.33,-39.88,0.45,32.38,19.58,29.32,6.65,0.03,-0.01,13.54,25951.2,25927.5,25903.8,0.18,40.4,-0.71,0.12,-1,-0.06,0.06,0.07,0.06,0.0,0.01,1,-1,-0.02,-0.03,0.03,0.05
2025-12-03 10:31:00,25922.0,25928.7,25920.55,25922.65,1764738060,25928.79,25925.14,25926.85,25967.66,26000.38,26032.32,25926.31,25926.23,25930.97,25957.25,25988.38,26030.5,-9.46,-12.98,3.52,42.67,40.96,70.05,71.08,-40.59,-18.98,31.49,18.71,28.02,2.4,0.01,-0.01,13.16,25950.32,25926.85,25903.37,0.18,41.06,-0.65,0.1,-1,-0.0,0.0,0.03,0.0,0.02,0.01,1,-1,-0.02,-0.03,0.03,0.05
2025-12-03 10:33:00,25923.5,25930.5,25916.3,25927.25,1764738180,25929.21,25925.04,25926.08,25965.6,25999.3,26031.64,25926.63,25926.41,25930.62,25956.07,25987.17,26029.47,-8.71,-12.13,3.42,45.25,42.72,63.25,68.86,-29.76,-8.84,30.95,17.28,28.17,-0.95,-0.0,-0.01,13.23,25948.44,25926.08,25903.73,0.17,52.61,-0.4,0.04,-1,0.02,0.02,0.05,0.01,0.01,0.03,1,-1,0.0,-0.01,0.03,0.04
2025-12-03 10:35:00,25928.45,25930.65,25923.85,25926.25,1764738300,25927.33,25925.53,25925.1,25963.46,25998.2,26030.99,25926.5,25926.38,25930.2,25954.9,25985.96,26028.45,-8.1,-11.32,3.22,44.78,42.43,63.28,65.53,-39.8,16.59,30.44,16.7,27.1,4.85,0.02,-0.01,12.77,25945.5,25925.1,25904.69,0.16,52.83,-0.08,0.0,-1,-0.0,0.0,0.03,0.01,0.01,0.01,1,-1,0.0,-0.02,0.03,0.04
2025-12-03 10:37:00,25926.65,25928.6,25917.45,25918.15,1764738420,25923.45,25926.73,25923.72,25961.08,25996.98,26030.28,25923.72,25924.89,25929.05,25953.46,25984.62,26027.35,-8.17,-10.69,2.52,41.04,40.12,55.68,60.74,-63.41,-23.14,30.4,15.65,29.01,12.0,0.05,-0.01,12.66,25941.98,25923.72,25905.46,0.14,34.75,0.14,0.01,1,-0.03,0.03,0.04,0.03,0.01,0.0,-1,-1,-0.02,-0.04,0.02,0.04
2025-12-03 10:39:00,25918.75,25920.3,25905.4,25907.1,1764738540,25920.28,25925.18,25922.04,25958.48,25995.75,26029.52,25918.18,25921.65,25926.96,25951.64,25983.08,26026.15,-9.02,-10.36,1.34,36.57,37.23,33.91,50.96,-95.07,-109.96,31.07,14.35,33.31,-15.45,-0.06,-0.01,12.82,25939.9,25922.04,25904.17,0.14,8.21,0.18,0.01,1,-0.04,0.04,0.06,0.04,0.01,0.01,-1,-1,-0.06,-0.08,0.03,0.04
2025-12-03 10:41:00,25906.3,25908.65,25896.25,25899.4,1764738660,25915.63,25922.21,25920.18,25955.81,25994.3,26028.74,25911.92,25917.61,25924.34,25949.59,25981.43,26024.89,-10.2,-10.33,0.13,33.8,35.36,16.24,35.28,-92.78,-175.78,32.14,13.36,36.12,-29.75,-0.11,-0.01,12.79,25939.29,25920.18,25901.06,0.15,-4.34,0.08,0.0,1,-0.03,0.03,0.05,0.03,0.01,0.01,-1,-1,-0.08,-0.1,0.05,0.04
2025-12-03 10:43:00,25899.45,25907.85,25897.1,25904.4,1764738780,25911.06,25920.14,25919.76,25953.0,25992.98,26027.94,25909.41,25915.21,25922.44,25947.82,25979.9,26023.69,-10.6,-10.38,-0.22,37.13,37.5,10.27,20.14,-81.33,-134.69,33.13,12.55,33.92,-20.75,-0.08,-0.01,12.64,25939.84,25919.76,25899.68,0.15,11.76,-0.26,0.02,-1,0.02,0.02,0.04,0.02,0.01,0.01,-1,-1,-0.06,-0.07,0.05,0.04
2025-12-03 10:45:00,25904.45,25917.05,25901.9,25912.5,1764738900,25908.31,25917.82,25919.89,25950.44,25991.77,26027.13,25910.44,25914.71,25921.49,25946.44,25978.57,26022.59,-10.16,-10.34,0.18,42.2,40.83,21.04,15.85,-62.77,-75.3,32.93,16.61,31.06,-23.15,-0.09,-0.01,12.82,25939.75,25919.89,25900.02,0.15,31.4,-0.52,0.09,-1,0.03,0.03,0.06,0.03,0.02,0.01,-1,-1,-0.03,-0.03,0.05,0.04
2025-12-03 10:47:00,25913.15,25916.55,25908.85,25911.05,1764739020,25906.89,25915.17,25919.7,25947.64,25990.51,26026.33,25910.64,25914.05,25920.5,25945.05,25977.23,26021.48,-9.8,-10.23,0.43,41.55,40.42,29.94,20.42,-66.09,-63.88,32.74,15.88,29.69,-26.5,-0.1,-0.01,12.45,25939.82,25919.7,25899.58,0.16,28.5,-0.73,0.17,-1,-0.01,0.01,0.03,0.01,0.01,0.01,-1,-1,-0.03,-0.04,0.04,0.04
2025-12-03 10:49:00,25909.85,25912.55,25904.7,25908.2,1764739140,25907.11,25913.7,25919.3,25944.77,25989.26,26025.51,25909.83,25912.98,25919.33,25943.6,25975.86,26020.35,-9.64,-10.11,0.47,40.25,39.61,32.84,27.94,-72.62,-89.56,32.83,15.15,30.76,-14.75,-0.06,-0.01,12.13,25939.99,25919.3,25898.6,0.16,23.19,-0.95,0.28,-1,-0.01,0.01,0.03,0.01,0.01,0.01,-1,-1,-0.04,-0.04,0.04,0.04
2025-12-03 10:51:00,25908.3,25917.5,25906.6,25916.75,1764739260,25910.58,25913.11,25919.12,25941.98,25987.98,26024.75,25912.14,25913.67,25919.08,25942.55,25974.69,26019.32,-8.73,-9.84,1.11,45.75,43.2,36.08,32.95,-53.04,-44.09,32.3,17.1,28.77,-5.9,-0.02,-0.0,12.04,25939.84,25919.12,25898.4,0.16,44.27,-0.97,0.29,-1,0.03,0.03,0.04,0.03,0.0,0.01,-1,-1,-0.01,-0.01,0.03,0.04
2025-12-03 10:53:00,25917.5,25922.15,25914.3,25920.2,1764739380,25913.74,25912.4,25918.72,25939.24,25986.77,26023.96,25914.82,25914.86,25919.19,25941.67,25973.61,26018.33,-7.63,-9.4,1.76,47.83,44.59,43.07,37.33,-45.13,0.07,31.27,19.12,27.4,-7.05,-0.03,-0.0,11.74,25939.03,25918.72,25898.42,0.16,53.64,-0.81,0.21,-1,0.01,0.01,0.03,0.01,0.01,0.01,-1,-1,0.01,0.0,0.03,0.04
2025-12-03 10:55:00,25919.85,25921.35,25914.85,25918.7,1764739500,25914.98,25911.64,25918.59,25937.06,25985.47,26023.14,25916.12,25915.56,25919.14,25940.77,25972.53,26017.34,-6.81,-8.88,2.07,46.99,44.1,51.74,43.63,-46.61,-2.29,30.3,18.33,26.28,-7.55,-0.03,-0.0,11.36,25938.86,25918.59,25898.32,0.16,50.28,-0.77,0.19,-1,-0.01,0.01,0.03,0.0,0.01,0.01,-1,-1,0.0,-0.0,0.03,0.04
2025-12-03 10:57:00,25918.5,25923.15,25917.25,25918.25,1764739620,25916.42,25911.66,25919.19,25934.82,25984.22,26022.3,25916.83,25916.05,25919.06,25939.89,25971.45,26016.36,-6.12,-8.33,2.2,46.72,43.95,57.4,50.74,-36.05,4.97,29.19,18.8,25.27,0.1,0.0,-0.0,10.97,25938.65,25919.19,25899.74,0.15,47.58,-0.97,0.33,-1,-0.0,0.0,0.02,0.0,0.02,0.0,-1,-1,-0.0,-0.0,0.03,0.04
2025-12-03 10:59:00,25918.75,25926.55,25917.7,25922.35,1764739740,25919.25,25913.18,25919.18,25932.79,25982.93,26021.46,25918.67,25917.19,25919.37,25939.2,25970.48,26015.42,-5.19,-7.7,2.51,49.53,45.75,64.4,57.85,-24.13,25.92,27.73,19.95,23.79,15.25,0.06,-0.0,10.82,25938.63,25919.18,25899.73,0.15,58.14,-0.87,0.27,-1,0.02,0.02,0.03,0.01,0.02,0.0,1,-1,0.01,0.01,0.03,0.04
2025-12-03 11:01:00,25920.8,25926.7,25920.4,25924.45,1764739860,25920.79,25915.68,25918.95,25930.93,25981.6,26020.67,25920.6,25918.51,25919.85,25938.62,25969.57,26014.51,-4.23,-7.0,2.78,50.96,46.67,73.93,65.25,-18.02,43.11,26.36,19.19,22.77,25.05,0.1,-0.0,10.5,25938.02,25918.95,25899.88,0.15,64.43,-0.64,0.15,-1,0.01,0.01,0.02,0.01,0.01,0.0,1,-1,0.02,0.02,0.02,0.04
2025-12-03 11:03:00,25923.95,25925.9,25915.3,25918.0,1764739980,25920.35,25917.04,25918.59,25929.14,25980.28,26019.84,25919.73,25918.42,25919.68,25937.82,25968.55,26013.55,-3.94,-6.39,2.45,46.6,44.24,75.03,71.12,-32.77,9.17,25.62,17.81,24.6,13.6,0.05,-0.0,10.51,25937.45,25918.59,25899.73,0.15,48.44,-0.55,0.11,-1,-0.02,0.02,0.04,0.02,0.01,0.01,1,-1,-0.0,-0.01,0.02,0.04
2025-12-03 11:05:00,25917.7,25917.95,25900.15,25908.85,1764740100,25918.38,25916.68,25917.25,25927.43,25978.9,26018.95,25916.1,25916.68,25918.65,25936.68,25967.36,26012.51,-4.4,-5.99,1.59,41.21,41.06,63.53,70.83,-58.62,-80.22,26.18,15.75,31.57,-3.65,-0.01,-0.0,11.03,25934.84,25917.25,25899.66,0.14,26.12,-0.42,0.08,-1,-0.04,0.04,0.07,0.03,0.0,0.03,1,-1,-0.03,-0.04,0.02,0.03
2025-12-03 11:07:00,25908.35,25921.2,25907.3,25917.75,1764740220,25918.28,25917.35,25916.26,25926.54,25977.53,26018.16,25916.65,25916.87,25918.56,25935.94,25966.38,26011.57,-4.01,-5.6,1.59,47.56,45.1,59.74,66.1,-29.39,-11.85,26.26,16.43,28.78,6.7,0.03,-0.0,11.24,25931.19,25916.26,25901.33,0.12,54.99,-0.09,0.01,-1,0.03,0.03,0.05,0.04,0.01,0.0,1,-1,0.01,-0.0,0.02,0.03
2025-12-03 11:09:00,25916.95,25917.85,25912.25,25913.15,1764740340,25916.44,25917.84,25915.77,25925.47,25976.26,26017.38,25915.48,25916.2,25918.05,25935.04,25965.33,26010.59,-4.01,-5.28,1.27,44.86,43.48,55.4,59.56,-45.78,-16.71,26.33,15.82,27.71,4.95,0.02,-0.0,10.83,25930.43,25915.77,25901.11,0.11,41.07,-0.03,0.0,-1,-0.02,0.02,0.02,0.01,0.0,0.0,1,-1,-0.01,-0.02,0.02,0.03
2025-12-03 11:11:00,25913.55,25922.2,25913.4,25919.0,1764740460,25915.35,25918.07,25915.59,25924.47,25974.85,26016.6,25916.66,25916.71,25918.14,25934.41,25964.41,26009.68,-3.51,-4.93,1.42,48.84,46.06,65.28,60.14,-29.0,29.79,25.8,17.77,26.04,2.25,0.01,-0.0,10.71,25929.99,25915.59,25901.18,0.11,61.85,0.12,0.01,1,0.02,0.02,0.03,0.02,0.01,0.0,-1,-1,0.01,0.0,0.02,0.03
2025-12-03 11:13:00,25918.55,25922.65,25916.3,25919.65,1764740580,25915.68,25918.02,25915.21,25924.2,25973.48,26015.75,25917.65,25917.24,25918.28,25933.84,25963.52,26008.78,-3.02,-4.55,1.52,49.28,46.35,66.22,62.3,-26.55,50.52,25.24,17.3,24.9,-0.55,-0.0,-0.0,10.39,25928.73,25915.21,25901.68,0.1,66.42,0.36,0.1,1,0.0,0.0,0.02,0.0,0.01,0.01,1,-1,0.02,0.01,0.02,0.03
2025-12-03 11:15:00,25919.75,25921.45,25915.15,25917.55,1764740700,25917.42,25917.9,25914.77,25923.71,25972.12,26014.85,25917.62,25917.3,25918.21,25933.2,25962.61,26007.88,-2.77,-4.19,1.42,47.85,45.53,69.99,67.16,-34.46,40.85,24.84,16.53,24.61,-1.15,-0.0,-0.0,10.1,25927.38,25914.77,25902.17,0.1,61.02,0.57,0.27,1,-0.01,0.01,0.02,0.01,0.01,0.01,1,-1,0.01,-0.0,0.02,0.02
2025-12-03 11:17:00,25917.45,25920.55,25912.2,25913.95,1764740820,25916.66,25917.47,25914.56,25923.36,25970.81,26013.96,25916.4,25916.69,25917.8,25932.44,25961.65,26006.94,-2.83,-3.92,1.09,45.43,44.13,63.65,66.62,-48.02,12.75,24.77,15.54,25.25,-4.3,-0.02,-0.0,9.98,25927.08,25914.56,25902.05,0.1,47.55,0.61,0.32,1,-0.01,0.01,0.03,0.01,0.01,0.01,1,-1,-0.0,-0.01,0.02,0.02
2025-12-03 11:19:00,25913.7,25916.1,25905.2,25909.45,1764740940,25915.92,25916.18,25914.68,25923.01,25969.47,26013.04,25914.08,25915.37,25917.01,25931.54,25960.62,26005.97,-3.21,-3.78,0.57,42.53,42.41,50.85,61.5,-64.97,-59.86,25.34,14.34,28.27,-12.9,-0.05,-0.0,10.04,25926.95,25914.68,25902.41,0.09,28.7,0.42,0.16,1,-0.02,0.02,0.04,0.02,0.01,0.02,1,-1,-0.02,-0.03,0.02,0.02
2025-12-03 11:21:00,25908.9,25910.05,25897.15,25897.45,1764741060,25911.61,25913.48,25914.58,25922.03,25968.01,26012.08,25908.54,25912.11,25915.15,25930.2,25959.37,26004.89,-4.42,-3.91,-0.52,35.94,38.25,29.34,47.95,-98.98,-179.61,26.47,13.05,31.34,-27.0,-0.1,-0.0,10.25,25927.36,25914.58,25901.8,0.1,-17.03,-0.06,0.0,-1,-0.05,0.05,0.05,0.04,0.0,0.0,-1,-1,-0.07,-0.07,0.03,0.03
2025-12-03 11:23:00,25898.45,25902.0,25891.0,25893.5,1764741180,25906.38,25911.03,25914.04,25921.02,25966.55,26011.09,25903.52,25908.73,25913.08,25928.76,25958.06,26003.78,-5.64,-4.25,-1.38,34.07,37.0,14.35,31.51,-93.0,-236.25,27.92,12.05,33.21,-24.5,-0.09,-0.0,10.3,25929.21,25914.04,25898.86,0.12,-17.67,-0.53,0.16,-1,-0.02,0.02,0.04,0.02,0.01,0.01,-1,-1,-0.08,-0.08,0.03,0.03
2025-12-03 11:25:00,25894.7,25902.65,25893.35,25899.7,1764741300,25902.81,25910.12,25913.4,25920.1,25965.21,26010.12,25902.25,25907.09,25911.81,25927.62,25956.91,26002.75,-6.03,-4.61,-1.42,39.4,40.23,10.8,18.16,-75.63,-167.43,29.15,11.72,31.06,-9.15,-0.04,-0.0,10.23,25929.81,25913.4,25896.99,0.13,8.26,-0.76,0.28,-1,0.02,0.02,0.04,0.02,0.01,0.01,-1,-1,-0.05,-0.05,0.04,0.03
2025-12-03 11:27:00,25900.55,25908.45,25898.9,25908.1,1764741420,25901.64,25909.15,25913.25,25919.52,25963.97,26009.17,25904.2,25907.27,25911.46,25926.86,25955.94,26001.81,-5.6,-4.81,-0.79,45.8,44.29,26.42,17.19,-52.1,-84.07,29.34,15.01,28.98,-9.65,-0.04,-0.0,10.18,25929.79,25913.25,25896.71,0.13,34.44,-0.87,0.37,-1,0.03,0.03,0.04,0.03,0.0,0.01,-1,-1,-0.02,-0.01,0.04,0.03
2025-12-03 11:29:00,25907.4,25915.65,25906.2,25912.15,1764741540,25902.18,25909.05,25913.45,25919.12,25962.67,26008.25,25906.85,25908.16,25911.52,25926.28,25955.07,26000.91,-4.88,-4.82,-0.06,48.61,46.15,44.29,27.17,-39.4,-22.32,28.47,19.09,27.04,-1.0,-0.0,-0.0,10.13,25929.84,25913.45,25897.06,0.13,46.04,-0.96,0.46,-1,0.02,0.02,0.04,0.02,0.01,0.0,-1,-1,-0.01,0.0,0.04,0.03
2025-12-03 11:31:00,25911.25,25914.85,25906.0,25913.45,1764741660,25905.38,25908.5,25913.28,25918.67,25961.42,26007.36,25909.05,25909.12,25911.71,25925.78,25954.25,26000.04,-4.15,-4.69,0.54,49.52,46.74,59.81,43.51,-29.07,-19.74,27.69,17.88,25.48,-5.55,-0.02,-0.0,10.04,25929.6,25913.28,25896.96,0.13,50.51,-0.91,0.42,-1,0.01,0.01,0.03,0.01,0.01,0.02,-1,-1,0.0,0.01,0.03,0.03
2025-12-03 11:33:00,25913.05,25920.35,25913.05,25920.35,1764741780,25910.75,25908.56,25913.29,25918.23,25960.25,26006.48,25912.82,25911.16,25912.53,25925.57,25953.58,25999.25,-2.98,-4.34,1.36,54.15,49.84,74.76,59.62,-7.27,48.78,26.22,20.93,24.13,0.7,0.0,-0.0,9.84,25929.62,25913.29,25896.96,0.13,71.61,-0.7,0.25,-1,0.03,0.03,0.03,0.03,0.0,0.0,-1,-1,0.03,0.03,0.03,0.03
